gene,log2FC,t,p,s2,s2_post,fdr
RP11-395P13.3,0.10034074999999953,0.2204616889433761,0.8328217681173827,0.4143033271292784,0.41430332712509044,0.9318855421776272
MVB12A,0.05872542500000044,0.2202533787121412,0.8329767868886666,0.14217956268799456,0.1421795626869767,0.9320357337867596
AC022075.1,-0.028732624999999956,-0.22014862621480386,0.8330547439403316,0.03406815745548961,0.03406815745573121,0.9320677409080699
AL139022.1,0.04216705000000065,0.2201316079011789,0.8330674092053273,0.07338573053429917,0.07338573053408273,0.9320677409080699
AC026726.1,0.021321824999999794,0.22008746528728765,0.8331002610066478,0.018771031013352892,0.018771031013772692,0.9320677409080699
DUSP9,-0.04765607499999902,-0.22008238216922585,0.8331040439867864,0.0937769233880597,0.09377692338760571,0.9320677409080699
PRKCI,0.02955782500000037,0.22007523655182723,0.8331093619373956,0.03607718039808299,0.036077180398301184,0.9320677409080699
AC016044.1,0.07612662499999967,0.22000571043497594,0.8331611055509528,0.2394612477646163,0.2394612477624652,0.9320694951179218
CCDC171,-0.043865274999999926,-0.21997736005725307,0.8331822050936264,0.07952720820528945,0.07952720820500146,0.9320694951179218
AC096540.1,0.02966325000000225,0.21996888749628862,0.8331885107591571,0.03637013749929156,0.03637013749950634,0.9320694951179218
LINC01858,-0.04026517500000004,-0.2199594170506062,0.8331955591120155,0.06701994352598291,0.06701994352584063,0.9320694951179218
G038986,-0.03050317499999977,-0.21993343023235123,0.8332148998165073,0.03847136472689458,0.038471364727084886,0.9320694951179218
DSG3,-0.015596249999999756,-0.21986889233921666,0.8332629327340889,0.01006335503329167,0.01006335503381291,0.9320999649839735
ANKRD62P1-PARP4P3,-0.05200287500000034,-0.2197926650393165,0.833319666615697,0.11195882053448965,0.11195882053382386,0.9321401661105512
AC005392.3,-0.0817234250000003,-0.21958062017852464,0.8334774915556644,0.2770352931396345,0.27703529313704567,0.9322934415065282
AC022382.1,0.059258749999999694,0.2194807743009672,0.8335518097645729,0.14579478872027496,0.145794788719215,0.9323533044090236
C11ORF58,0.04134659999999979,0.21943366201607115,0.833586877471674,0.07100731632432332,0.07100731632413458,0.9323674305737832
TCAIM,0.024151674999999706,0.21940791772088353,0.8336060402390446,0.024233710525539576,0.024233710525895742,0.9323674305737832
ZNF780A,-0.05958175000000043,-0.21935556605580178,0.8336450085898702,0.1475567861842916,0.14755678618321114,0.9323877502066608
G041835,0.09680109999999997,0.21926430830483556,0.8337129382130125,0.38981154194883655,0.3898115419449339,0.9324404596651549
CENPU,-0.08206982500000048,-0.2191212058394516,0.8338194627054248,0.28056157570376455,0.28056157570113466,0.9325211862704635
EDAR,-0.047117249999999444,-0.21911144930620627,0.8338267255425704,0.09248253435845821,0.09248253435801931,0.9325211862704635
CATG00000047891.1,-0.2724845000000009,-0.21902735611853186,0.8338893258924197,3.0954007242639165,3.095400724228495,0.9325679285397525
FAM83C-AS1,-0.00316277499999984,-0.2189405123179161,0.8339539752444285,0.0004173633691729169,0.0004173633698065299,0.9326089475541437
PMP2,-0.04277474999999997,-0.21889762750204408,0.833985900622084,0.07637000982901165,0.07637000982876045,0.9326089475541437
G001037,-0.031988825,-0.2188942398177725,0.8339884225807669,0.0427127865285696,0.04271278652871049,0.9326089475541437
DHODH,0.07200972499999914,0.21885097116170985,0.8340206340854432,0.21652863800194977,0.2165286380000658,0.9326217014405864
PPP6C,-0.046122399999999786,-0.2187908055713103,0.8340654251596489,0.08887828316071332,0.0888782831603164,0.932646970785585
SCARB2,0.07415049999999823,0.21873293380394668,0.8341085092106942,0.22984221970958296,0.2298422197075439,0.932646970785585
UTRN,-0.10257315000000045,-0.2187223619235478,0.8341163797735272,0.43985649288981193,0.4398564928853263,0.932646970785585
DNAH9,-0.05886874999999847,-0.2187088229603037,0.8341264593035722,0.14489954358812493,0.14489954358707538,0.932646970785585
AL109741.1,-0.07224775000000072,-0.21864244681424688,0.8341758757258793,0.21837840561357505,0.21837840561166955,0.9326789586813873
AC025287.1,0.0600770749999997,0.21856606132040338,0.834232745041624,0.15110613700287948,0.15110613700175765,0.9327192777367928
CAB39,-0.02993712500000001,-0.2185209556740519,0.8342663268977671,0.03753738327344799,0.037537383273649166,0.9327335587365438
CATG00000111123.1,0.058876524999999624,0.21841640565180342,0.8343441674905707,0.1453261680731713,0.1453261680721168,0.932797320320189
SMIM11A,0.04759457499999975,0.21835208738913134,0.8343920553672368,0.09502332126000301,0.09502332125953451,0.93282759240238
OR5M11,0.05744647500000255,0.2182245339219262,0.8344870270369243,0.13859565530625959,0.13859565530528348,0.93287210190343
XLOC_010336,0.2255942000000002,0.21815495985581282,0.8345388306443873,2.1387285781638834,2.138728578139607,0.93287210190343
CEP192,-0.08588645000000028,-0.21814380804822955,0.8345471341658482,0.3100227181131924,0.31002271811021925,0.93287210190343
UBE2E1,-0.029522000000000048,-0.21805707817601358,0.8346117131364181,0.03665904697433331,0.03665904697454472,0.93287210190343
ANKMY2,0.10889309999999952,0.21804748254796344,0.8346188581177201,0.4988024351458058,0.49880243514063344,0.93287210190343
CATG00000062052.1,-0.054309799999999964,-0.2180150931118876,0.8346429756783458,0.12411185913947581,0.12411185913866844,0.93287210190343
AC063926.1,0.06497512500000013,0.2179992453089934,0.8346547762133267,0.17767006562987975,0.17767006562844848,0.93287210190343
F10-AS1,-0.14058899999999852,-0.21798666305295294,0.8346641452019568,0.8319032727929164,0.8319032727838637,0.93287210190343
AC006357.1,0.04821492499999991,0.21796696636963933,0.8346788117890067,0.09786144567278458,0.09786144567228301,0.93287210190343
CATG00000039425.1,0.03252075000000154,0.21792270879635567,0.8347117672250822,0.04453958069195834,0.044539580692077946,0.93287210190343
SPP1,0.17518149999999988,0.2178967018345714,0.8347311329132256,1.292722071121596,1.292722071107175,0.93287210190343
XBP1,0.12162575000000331,0.21788651339562357,0.8347387196138025,0.6231898331916248,0.6231898331850034,0.93287210190343
AC007403.1,-0.06776205000000068,-0.2178705501780069,0.8347506064742239,0.1934666037645616,0.1934666037629463,0.93287210190343
BSX,0.06683044999999943,0.21786792904190855,0.8347525582832334,0.1881880993933884,0.1881880993918346,0.93287210190343
CAMK2B,-0.022222975000000034,-0.21785254153462288,0.8347640164992208,0.020811775345957934,0.02081177534635396,0.93287210190343
AC004771.2,0.12165424999999885,0.21778657720079792,0.8348131369527506,0.6240542540636254,0.6240542540569939,0.93287210190343
PSMD9,-0.055026800000000264,-0.2177787220116723,0.8348189863871429,0.12768727581148007,0.12768727581063102,0.93287210190343
G054460,0.04518989999999956,0.21776830178643586,0.8348267459156913,0.08612384832895675,0.08612384832859192,0.93287210190343
G015356,0.0600458499999994,0.2177675658462825,0.8348272939419125,0.15205811284673917,0.15205811284560625,0.93287210190343
ANKRD30BL,-0.06565800000000088,-0.21773637882941385,0.8348505178028293,0.18186256121966646,0.18186256121818634,0.9328747970781778
BPESC1,-0.06760872499999948,-0.21760815090642407,0.834946006488962,0.19305682972705127,0.19305682972544072,0.9329408171250466
MIR3663HG,0.02180972499999978,0.2176001063537512,0.8349519972040388,0.02009149104861623,0.020091491049020648,0.9329408171250466
G040022,0.049658849999999255,0.2175731910805285,0.8349720408844702,0.10418676386010588,0.10418676385953062,0.9329408171250466
CCDC106,-0.052314999999998335,-0.21753761374906241,0.8349985353684081,0.1156681353219167,0.11566813532120769,0.9329471645982731
CATG00000079201.1,-0.09768375000000074,-0.21748082348537862,0.835040827641733,0.40348993432708163,0.4034899343230196,0.9329711622476393
C16ORF70,0.04187209999999997,0.21745143514041554,0.8350627136714859,0.07415747330411668,0.07415747330389125,0.932972359860685
CATG00000009304.1,0.09493870000000015,0.21737547951465616,0.8351192799437857,0.381500798083326,0.38150079807952014,0.9330123028887677
RBL1,0.038977974999999,0.21722621740679868,0.835230442746646,0.06439380104626798,0.0643938010461563,0.9330830978073921
ACD,-0.035504500000000494,-0.21722499151997435,0.835231355741888,0.053429021396845876,0.053429021396861925,0.9330830978073921
AL118522.1,0.021629849999999617,0.21720654140085538,0.8352450967433473,0.019833127797362488,0.01983312779776992,0.9330830978073921
XLOC_003514,0.03445839999999967,0.21712169477303342,0.8353082883557085,0.0503748506142833,0.05037485061433493,0.9331304353210287
AC010542.5,-0.08675522499999921,-0.21707798610592313,0.8353408419862266,0.3194403028322261,0.3194403028291432,0.9331378362918658
AL162413.1,-0.07843897499999963,-0.21705220585232718,0.8353600429418524,0.26119533001262135,0.26119533001021705,0.9331378362918658
THOC6,0.06277587500000159,0.2170289458777503,0.8353773669177224,0.16733247059607292,0.16733247059476208,0.9331378362918658
PPM1H,0.07123732500000024,0.21692453508314752,0.8354551330857528,0.2156889276275662,0.21568892762569203,0.9331795898951533
AL355483.1,-0.09062662500000007,-0.21692093515162322,0.8354578143858807,0.3490910169079578,0.34909101690452954,0.9331795898951533
ENTPD7,-0.0728572500000002,-0.21688228486746935,0.8354866020338826,0.22569783094762477,0.225697830945634,0.9331795898951533
MZF1-AS1,-0.02870342500000067,-0.21686435216270766,0.8354999588324321,0.03503653103781463,0.03503653103804495,0.9331795898951533
G016562,0.054636250000001496,0.2168390027196126,0.8355188399353513,0.12697463128295855,0.12697463128211783,0.9331795898951533
OR2T6,-0.031741500000000755,-0.21673839647514123,0.8355937759753443,0.0428956424115001,0.04289564241163886,0.9332400312532724
G046886,-0.04642045000000028,-0.21661348062037208,0.8356868215348875,0.09184969667716252,0.09184969667673099,0.9333127060093309
SLC2A10,0.07081972500000022,0.21657542349390063,0.8357151695696383,0.21385535180967963,0.2138553518078268,0.9333127060093309
AC053527.1,-0.03566015000000089,-0.2165599247512198,0.8357267143678564,0.054230067281199085,0.0542300672812058,0.9333127060093309
GOLGA8R,-0.05038440000000044,-0.2165392248052795,0.8357421335401242,0.10828019334377331,0.10828019334315038,0.9333127060093309
CACNA1C-AS3,-0.05443987499999903,-0.216431010982946,0.8358227421817871,0.1265392506062096,0.12653925060537394,0.9333468621363861
RBMX2,-0.05964122500000002,-0.2164187343034354,0.8358318872371763,0.15189147523868454,0.15189147523755356,0.9333468621363861
AC009812.4,0.11252117499999947,0.21641430545287885,0.8358351863514338,0.5406629161954281,0.540662916189768,0.9333468621363861
ASB14,0.05665299999999984,0.21637222143846666,0.8358665355195929,0.13711116240070584,0.13711116239974702,0.933358616614275
XLOC_006182,0.0404574249999996,0.21631316690663538,0.835910526900266,0.06996173318896291,0.06996173318878636,0.933383663834972
CMTM5,0.03316987500000046,0.21628620327119413,0.835930613086541,0.04703921130486479,0.047039211304955274,0.933383663834972
AC107884.1,0.03142800000000001,0.21624704944123774,0.8359597804305813,0.04224381223633353,0.042243812236479876,0.9333929803965718
USP50,0.08661109999999983,0.21619521713282022,0.8359983929492258,0.32098514994913,0.32098514994602917,0.9334037408130571
PDAP1,-0.03254060000000081,-0.2161577425885655,0.8360263099522408,0.04532517776504916,0.04532517776515961,0.9334037408130571
AL161757.4,0.049141750000002205,0.21613302438083432,0.8360447241494842,0.10339248433231256,0.10339248433174655,0.9334037408130571
USP1,-0.05417382500000034,-0.21609735540241562,0.8360712964872994,0.12569271076684801,0.12569271076602223,0.9334037408130571
VN1R1,-0.06522697499999985,-0.21607188866973193,0.836090268597768,0.18225856028954276,0.18225856028805804,0.9334037408130571
SAMHD1,0.09507399999999855,0.21605765979258973,0.8361008688256256,0.38727030043199995,0.3872703004281269,0.9334037408130571
HLCS-IT1,-0.02746022499999956,-0.21603844455042368,0.8361151838552086,0.03231291178010964,0.03231291178037169,0.9334037408130571
MAS1,0.042497900000000755,0.215986955661634,0.8361535425433966,0.0774301124459592,0.07743011244569564,0.9334233155919908
AC004832.1,-0.026294049999999736,-0.21587975422940164,0.836233408083034,0.029670245144721646,0.029670245145014477,0.933468413891763
CATG00000054890.1,0.07499700000000153,0.21586212734888416,0.8362465403916017,0.2414153456129168,0.24141534561074293,0.933468413891763
SCAMP1,0.05585924999999925,0.21581547422415176,0.8362812979965891,0.13398464641679142,0.13398464641586905,0.933468413891763
PEX26,0.09250402499999977,0.2157798809792792,0.8363078160200602,0.3675609431641928,0.3675609431605493,0.933468413891763
CATG00000047111.1,0.11545549999999993,0.21574703580041485,0.8363322868620001,0.57275590236221,0.5727559023561761,0.933468413891763
ZSWIM4,-0.039967750000000635,-0.21573810800695975,0.8363389384245682,0.06864290655045852,0.06864290655029733,0.933468413891763
G048432,-0.0358546000000004,-0.21570971726512556,0.8363600907593127,0.05525611413875,0.05525611413874476,0.933468413891763
CATG00000041127.1,0.08223112499999985,0.2157091105414362,0.8363605427964281,0.29064675818425617,0.29064675818150876,0.933468413891763
C7ORF43,0.035653249999999304,0.2156360206729837,0.8364149986185339,0.05467460157850249,0.05467460157850403,0.9335059483610668
G064241,0.04147047500000012,0.2154106509385636,0.8365829172580703,0.0741265297505229,0.07412652975029783,0.9336327415469872
SNHG22,-0.09042424999999987,-0.21540348540863483,0.836588256310983,0.3524474508182948,0.3524474508148274,0.9336327415469872
CATG00000041294.1,-0.012435499999998711,-0.21539968094715434,0.8365910910279033,0.0066660165558334455,0.006666016556394265,0.9336327415469872
SNRPD1,-0.05832164999999989,-0.2153083533919258,0.8366591403005444,0.14674653011860833,0.14674653011753727,0.9336854380528707
AL160408.4,-0.04386937499999988,-0.21527451845537446,0.8366843515167722,0.0830553546525729,0.08305535465224381,0.9336903271936615
UFSP2,-0.11406282500000042,-0.21520339852242543,0.8367373453639597,0.5618494911144613,0.5618494911085545,0.9337121184828242
XLOC_000037,-0.05687179999999881,-0.2151924010235647,0.8367455400530199,0.1396915322460633,0.1396915322450744,0.9337121184828242
IGF2BP2,0.058723999999999776,0.2151384671773144,0.8367857287068244,0.14901332848791685,0.1490133284868194,0.9337171976119071
BX546450.2,0.10531934999999981,0.2151303822741153,0.8367917531962324,0.47933908000480563,0.47933907999986003,0.9337171976119071
TRIM22,0.042221000000001396,0.2150907044161024,0.8368213194447303,0.07706261509158302,0.07706261509132376,0.9337269447075225
AL357552.2,0.02161175000000526,0.2150363421037474,0.8368618283969721,0.02020161723395832,0.02020161723436146,0.9337489009052319
MYCBP2,-0.08464967500000053,-0.2149325435302892,0.8369391770977442,0.31022459720611967,0.31022459720314416,0.9338036528719259
TIMP3,0.07741847500000043,0.2148828096310622,0.8369762385510209,0.2596066855778079,0.25960668557542216,0.9338036528719259
G052829,0.049989250000001206,0.21486580430577915,0.8369889109396857,0.1082551661184583,0.10825516611783564,0.9338036528719259
AC016737.1,-0.04508329999999994,-0.2148586666988145,0.836994229908874,0.08805532792779673,0.0880553279274094,0.9338036528719259
G046869,0.04407285000000094,0.2147574342359336,0.8370696697040697,0.08423175568406831,0.08423175568372551,0.9338062391220895
AC067969.1,0.05902965000000027,0.21472603869090298,0.837093066473013,0.15114750672881486,0.15114750672769253,0.9338062391220895
AL136501.1,-0.08167022499999987,-0.21471172542696676,0.837103733146631,0.28936498388836784,0.28936498388563536,0.9338062391220895
AC021086.1,0.114511625,0.21468778850921802,0.8371215717405435,0.569002882180833,0.5690028821748427,0.9338062391220895
SEMA3C,-0.027460824999999467,-0.21467250085791637,0.8371329646665561,0.032726858995186243,0.03272685899544347,0.9338062391220895
CATG00000043364.1,0.06755357500000025,0.2146620882836457,0.8371407245287356,0.19806875430962292,0.198068754307954,0.9338062391220895
GAS8-AS1,0.03241940000000021,0.21465149625540533,0.8371486181477144,0.045621766902499084,0.04562176690260608,0.9338062391220895
FAM107A,-0.045278074999999696,-0.21459980986241756,0.8371871372906501,0.0890322274754612,0.0890322274750625,0.9338062391220895
CATG00000024798.1,0.07231862499999941,0.21456719007013939,0.8372114473561956,0.22719757342386482,0.22719757342185656,0.9338062391220895
AL035420.2,-0.06564937499999957,-0.2145573551086647,0.8372187769497408,0.18724247520563453,0.18724247520409174,0.9338062391220895
DTNBP1,0.06447950000000091,0.2145079562420474,0.8372555921704739,0.1807117983185835,0.18071179831711678,0.9338062391220895
TRAPPC12-AS1,0.04147970000000001,0.214504692789133,0.8372580243219251,0.07478725849883346,0.0747872584986007,0.9338062391220895
G024915,0.06135492500000028,0.2144921481004482,0.8372673735123323,0.16364624991454294,0.163646249913275,0.9338062391220895
SMIM5,-0.05810359999999992,-0.21436895030584197,0.8373591907808885,0.14693062152372913,0.14693062152265593,0.9338821649895567
SASH3,0.03968487500000073,0.21434394972920084,0.8373778236378325,0.06855791016457308,0.06855791016441289,0.9338821649895567
G035022,0.00413825000000001,0.21431694103193769,0.8373979532711328,0.0007456764697916646,0.0007456764704214528,0.9338821649895567
TBRG4,0.06055242500000091,0.21427807295188409,0.8374269219616839,0.15971202364790457,0.15971202364668247,0.9338912362544289
CATG00000080007.1,-0.04755612499999984,-0.21410397941797935,0.8375566786902523,0.09867188770607295,0.09867188770556194,0.9339441581006312
G056049,0.05063077499999924,0.21408403161068243,0.8375715467007204,0.11186406485313971,0.11186406485247502,0.9339441581006312
WASF3-AS1,0.023982624999998592,0.21400815372560233,0.8376281026203771,0.02511671215673943,0.02511671215708531,0.9339441581006312
GTF3A,-0.04580442500000004,-0.21392166552439196,0.8376925682831796,0.09169281893465296,0.09169281893422325,0.9339441581006312
AC019254.2,-0.0092386999999996,-0.21390009954950334,0.837708643117109,0.0037310386846724987,0.003731038685267509,0.9339441581006312
CDR1,-0.11406719999999959,-0.2138751821397154,0.8377272161485586,0.5688932397738632,0.5688932397678743,0.9339441581006312
TRAPPC2L,-0.03266364999999993,-0.21386318224404827,0.837736160716244,0.046653837556148325,0.046653837556243305,0.9339441581006312
AC136475.8,0.038607275000000385,0.21385235607301314,0.8377442304275107,0.0651838810970546,0.06518388109693371,0.9339441581006312
AC005323.1,0.08554174999999908,0.21383018788365923,0.8377607544245487,0.32007239684329186,0.32007239684020167,0.9339441581006312
AL356756.1,0.027702250000000816,0.21380072129855784,0.8377827187297697,0.03357698928379164,0.03357698928403896,0.9339441581006312
G026779,0.06869425000000007,0.21377853338690045,0.8377992576391156,0.20651071086639164,0.20651071086462439,0.9339441581006312
G013524,0.0444078250000004,0.2137768653861498,0.8378005009735529,0.08630333770686953,0.0863033377065026,0.9339441581006312
AC114546.1,0.043867300000000053,0.21377405683610412,0.8378025944791606,0.08421739564278581,0.0842173956424432,0.9339441581006312
TMCO5A,-0.14513952499999982,-0.2137292940018391,0.837835961089942,0.922302292546033,0.9223022925359271,0.9339441581006312
AL135926.1,0.026340499999999878,0.21371034497914415,0.8378500859696524,0.030382739780583343,0.030382739780867876,0.9339441581006312
XLOC_004497,-0.07797085000000026,-0.21368078438116853,0.8378721210056131,0.2662953571745558,0.2662953571720921,0.9339441581006312
CATG00000096677.1,-0.04651164999999935,-0.21365134864933455,0.8378940631240971,0.09478556675557175,0.09478556675510601,0.9339441581006312
PATL1,0.038068674999999885,0.21359423547325687,0.8379366371459894,0.06353111284904787,0.06353111284894623,0.9339441581006312
CHRDL2,0.03427084999999952,0.21355692529108367,0.8379644496958977,0.05150536023639169,0.05150536023643015,0.9339441581006312
AC010551.3,0.06095650000000141,0.21355333514790625,0.8379671259503524,0.16295111046091634,0.16295111045965652,0.9339441581006312
AC090541.1,0.03435314999999939,0.21355177214951462,0.8379682910805063,0.051755530863878386,0.051755530863913934,0.9339441581006312
BIG-LNCRNA-970,-0.03926400000000019,-0.2135510907409946,0.8379687990335781,0.06761070893702335,0.0676107089368742,0.9339441581006312
ZNF121,-0.07415822499999969,-0.21351455881879816,0.8379960317242781,0.24126463195170778,0.24126463194953565,0.9339441581006312
CITED1,0.0821427250000002,0.21347905124023892,0.8380225010545799,0.2961131400649428,0.29611314006213174,0.9339441581006312
NAA11,0.04289207499999925,0.21346561960916238,0.8380325138024027,0.0807473414678612,0.080747341467559,0.9339441581006312
CATG00000047215.1,0.12029230000000046,0.21344762706947878,0.8380459265786427,0.6352182851075058,0.6352182851007443,0.9339441581006312
NTM-AS1,0.022003449999999702,0.21344467331602027,0.8380481284988527,0.021254011682189173,0.02125401168258005,0.9339441581006312
AC138360.1,-0.019897774999999562,-0.21342926447780952,0.8380596152765173,0.01738325462012461,0.01738325462056058,0.9339441581006312
AC018437.2,0.036857274999999134,0.21339331530294647,0.8380864143637451,0.059664337166499555,0.05966433716644297,0.9339441581006312
AL162464.1,-0.031294174999999314,-0.2133758269340837,0.8380994515313179,0.043019620499579574,0.04301962049971689,0.9339441581006312
AC245884.9,-0.02724747500000113,-0.21334649335439265,0.8381213191513839,0.032622069090534535,0.03262206909079298,0.9339453078841922
G001400,-0.09421934999999948,-0.21330470198733548,0.8381524740862663,0.39021983900408164,0.3902198390001742,0.9339568065043206
G071281,-0.1781691000000003,-0.21313346013240497,0.8382801360782531,1.39762769178557,1.3976276917699268,0.9340758400967415
MED20,0.04434789999999911,0.213012488710206,0.8383703243656836,0.0866893969716232,0.08668939697125179,0.9341011777069054
CATG00000058866.1,0.07926674999999861,0.21298555934421592,0.8383904014852388,0.2770204193469581,0.27702041934436944,0.9341011777069054
G087640,-0.0519071499999999,-0.21297522354911283,0.8383981073461061,0.1188026693109991,0.11880266931025359,0.9341011777069054
G036812,-0.057730750000000164,-0.2129677255011815,0.8384036975344381,0.14696597817868504,0.14696597817761142,0.9341011777069054
MAPRE3,0.027807499999999763,0.21296319979415584,0.8384070716915987,0.034099244778166664,0.034099244778407894,0.9341011777069054
G073868,0.2538413500000001,0.21285914537329806,0.8384846508779801,2.844265313508423,2.844265313475927,0.934143311356409
TXNDC17,0.021943000000000268,0.21285657208672612,0.8384865694519401,0.021254352263803344,0.021254352264194216,0.934143311356409
XLOC_012301,-0.07592692500000098,-0.21275843979744863,0.8385597351821599,0.25471119006808945,0.2547111900657607,0.9341704316036092
SULT1C3,0.042520774999999844,0.21274572740036257,0.8385692134540295,0.07989335241819964,0.07989335241790739,0.9341704316036092
AC008982.2,0.03472675000000258,0.21273650357330295,0.838576090691751,0.05329349993329174,0.05329349993330936,0.9341704316036092
CATG00000041223.1,0.020903749999998666,0.21269815753561336,0.8386046814665151,0.019317501087958436,0.019317501088371873,0.9341704316036092
ARF4-AS1,0.1305601000000003,0.21267175362649074,0.8386243683568332,0.7537569324790233,0.7537569324708808,0.9341704316036092
PEX6,0.08899844999999962,0.2126562101733952,0.8386359576951908,0.3502988745020352,0.3502988744985928,0.9341704316036092
AL512634.1,0.10930165000000036,0.21257981725382535,0.8386929175874498,0.5287365987723857,0.5287365987668645,0.9341981383792516
SMIM35,-0.027185875000000692,-0.212566947057217,0.8387025139357898,0.03271336028877792,0.032713360289035306,0.9341981383792516
G041557,0.08231820000000001,0.21247978645060825,0.8387675039172147,0.3001832699113167,0.30018326990845823,0.9342473124663974
ZNF282,0.05121654999999947,0.212374955759193,0.8388456711749357,0.11631722538361171,0.11631722538289514,0.9342896610398046
CATG00000098748.1,0.04573110000000025,0.21236229776673432,0.8388551097738945,0.09274669868487921,0.09274669868443723,0.9342896610398046
LOC100128361,-0.026666074999999623,-0.2123341413556253,0.8388761050784078,0.031543401767364615,0.03154340176763563,0.9342896610398046
G064058,-0.03363267500000067,-0.2123126545147806,0.8388921272027497,0.050188134864886325,0.05018813486494013,0.9342896610398046
RET,-0.0031842749999997366,-0.21228903185055498,0.8389097420473419,0.0004499829064862477,0.00044998290711948063,0.9342896610398046
XLOC_008298,0.03658664999999939,0.21223079243631293,0.838953170195113,0.05943722103572249,0.05943722103566855,0.9343148128108958
AHSG,0.07435150000000057,0.21216774908739913,0.839000181256449,0.2456126478055,0.2456126478032772,0.9343246722067025
LINC02346,-0.03596847499999978,-0.21216301445630067,0.8390037118729248,0.05748237330926961,0.057482373309238444,0.9343246722067025
CAMK2N1,0.04723650000000035,0.21212857714030073,0.8390293919180535,0.09917154056477669,0.09917154056425986,0.9343300572228667
SIRPB2,-0.04501937499999986,-0.2120340048249605,0.8390999159915387,0.09016082688711125,0.0901608268866994,0.9343853783421043
AC012301.1,0.08009585000000019,0.21197536422349472,0.8391436460394381,0.285548080133109,0.28554808013042104,0.9343972131859318
G038782,-0.027793049999999653,-0.21196384574827645,0.8391522357843942,0.03438577618945833,0.03438577618969623,0.9343972131859318
KIAA1614-AS1,-0.020740749999999863,-0.21193544125435862,0.839173418150042,0.019154540244398294,0.01915454024481363,0.9343975878169088
AC010542.4,0.022822000000001452,0.21187508704510066,0.8392184271847498,0.023204788253583398,0.02320478825395155,0.9344244921412234
DENND6A,0.06310652499999936,0.21179885562764372,0.8392752775692746,0.1775543470094645,0.1775543470080346,0.9344371520809929
COL8A1,-0.03077065000000001,-0.21177679029405813,0.8392917332231701,0.04222275942932583,0.04222275942947243,0.9344371520809929
GLB1L3,0.0559125250000001,0.21176783856803216,0.8392984091732499,0.13942100162895288,0.13942100162796717,0.9344371520809929
CDRT1,-0.0031768249999997167,-0.21173360633567412,0.8393239387620376,0.000450232653332915,0.0004502326539661451,0.9344371520809929
PRRC2C,0.06530890000000067,0.21172007354325412,0.8393340312574722,0.1903052026052733,0.19030520260369485,0.9344371520809929
CATG00000118022.1,0.0554213249999993,0.21168368521611708,0.8393611691357084,0.13709102693069622,0.13709102692973765,0.9344441558090304
AC093627.5,0.03853975000000087,0.21164758978418022,0.8393880888161759,0.06631642828637495,0.06631642828624086,0.934450916279959
AC006942.1,-0.037788500000001335,-0.2115760524790477,0.8394414414619786,0.0637993541035002,0.06379935410339545,0.9344702870623868
AC021242.2,0.033262600000000475,0.21154861595691457,0.8394619039157216,0.049444957214756585,0.04944495721481905,0.9344702870623868
SLC35E3,-0.03725257500000012,-0.21154039983369943,0.8394680316156775,0.06202345422335781,0.06202345422327374,0.9344702870623868
GSTZ1,0.029988574999999962,0.21142230333408807,0.8395561110043073,0.04023833987638953,0.04023833987655925,0.9345451256495745
YJU2,-0.030425249999998627,-0.21136197854981967,0.8396011037534641,0.04144236917495837,0.04144236917511406,0.9345720001650221
AL844908.1,-0.07939070000000026,-0.21126844759660296,0.8396708643668216,0.2824229439947768,0.2824229439921252,0.9346225915530815
G025857,0.062014875000000025,0.21124513031970427,0.8396882559440063,0.17236470025045947,0.17236470024909,0.9346225915530815
ZCCHC13,0.07107992499999982,0.2111569874889608,0.8397539996304634,0.22662770592154632,0.2266277059195447,0.9346687104582865
G024171,-0.10476887499999998,-0.21109805294159928,0.8397979583285137,0.4926359502898596,0.4926359502847591,0.9346687104582865
ZIM2,0.06935119999999984,0.21109019162957957,0.8398038220515511,0.21587475004214995,0.21587475004027362,0.9346687104582865
HSD17B1,0.05338524999999805,0.21107775541554188,0.8398130981997923,0.1279344842862916,0.1279344842854397,0.9346687104582865
G048868,-0.09292717499999936,-0.21097697730353296,0.8398882694406078,0.3880121574945728,0.3880121574906911,0.9347291635069472
LINC00968,-0.08568602500000111,-0.21071072193389215,0.8400868804616581,0.3307323814304411,0.3307323814272267,0.9348730083796167
G021422,-0.08153305,-0.21070685900771052,0.8400897620749401,0.2994608320377549,0.2994608320349048,0.9348730083796167
CATG00000050636.1,-0.05708387500000178,-0.21069970351578263,0.8400950998389375,0.14680100866473952,0.14680100866366783,0.9348730083796167
AC091167.5,0.038326400000000316,0.21056224299624887,0.8401976427197163,0.06626207854243997,0.06626207854230652,0.9348730083796167
AL157831.2,0.01256649999999837,0.21054329240033665,0.8402117797662676,0.007124851989166621,0.007124851989722095,0.9348730083796167
AL008638.3,0.050804250000000106,0.21054134469543892,0.8402132327477513,0.11645423848922583,0.11645423848850767,0.9348730083796167
AC008464.1,-0.08271699999999971,-0.21053207811482735,0.8402201455960314,0.3087329558502658,0.30873295584730764,0.9348730083796167
KRTAP3-3,0.050397675000000586,0.2104933237386624,0.84024905644267,0.1146500760747546,0.11465007607405746,0.9348730083796167
CYSRT1,-0.034385050000000916,-0.2104734757649281,0.8402638631788476,0.053379508410918285,0.05337950841093491,0.9348730083796167
AC003986.3,-0.03678347500000001,-0.21046853880941963,0.8402675461955391,0.06108873535666953,0.06108873535659635,0.9348730083796167
