perturbagen,n_signatures,n_cell_lines,median_net,max_net,min_fdr,median_z,frac_directional,n_sig_fdr05,rank_percentile
fermt3,1,1,-1.0701985485543741,-1.0701985485543741,0.18915440556449553,2.4147396086099633,1.0,0,26.257197696737045
znf512,1,1,-1.074877388380343,-1.074877388380343,0.5569755151246597,0.6095405123649764,1.0,0,26.238003838771597
kcnc2,1,1,-1.0751057200611385,-1.0751057200611385,0.5568985299552306,0.6135454540329964,1.0,0,26.218809980806146
slpi,1,1,-1.0752047280074528,-1.0752047280074528,0.9390241936194845,-0.6124271937159044,1.0,0,26.199616122840695
hcrtr2,1,1,-1.0752201680136548,-1.0752201680136548,0.5568985299552306,0.6155677692796342,1.0,0,26.180422264875236
ppp2ca,1,1,-1.0752201680136548,-1.0752201680136548,0.5568985299552306,0.6155677692796342,1.0,0,26.161228406909785
kcnk9,1,1,-1.075449628586821,-1.075449628586821,0.5568985299552306,0.6196526790118136,1.0,0,26.142034548944338
dlg4,1,1,-1.0761452274715144,-1.0761452274715144,0.6455400220256764,0.29107193623389793,1.0,0,26.122840690978887
cdk10,1,1,-1.0766628214435054,-1.0766628214435054,0.18915440556449553,2.4175492009626796,1.0,0,26.10364683301344
rrm2b,1,1,-1.0766881577241598,-1.0766881577241598,0.9390241936194845,-0.6146910309218451,1.0,0,26.084452975047988
otc,1,1,-1.077431974265931,-1.077431974265931,0.9390241936194845,-0.6124271937159044,1.0,0,26.06525911708253
cth,1,1,-1.078356450901362,-1.078356450901362,0.5568985299552306,0.6207738338268226,1.0,0,26.04606525911708
cxorf21,1,1,-1.0784710870471845,-1.0784710870471845,0.5568985299552306,0.6228095356386715,1.0,0,26.02687140115163
slc19a1,1,1,-1.0787009242710413,-1.0787009242710413,0.5568985299552306,0.6269215786206095,1.0,0,26.00767754318618
slc2a4rg,1,1,-1.0796864080815918,-1.0796864080815918,0.9390241936194845,-0.6124271937159044,1.0,0,25.988483685220732
tbc1d16,1,1,-1.0805931983917372,-1.0805931983917372,0.6455400220256764,0.25889242198940077,1.0,0,25.96928982725528
cd300ld,1,1,-1.080823967525589,-1.080823967525589,0.9390241936194845,-0.6124271937159044,1.0,0,25.950095969289833
ifi44l,1,1,-1.0810507366303708,-1.0810507366303708,0.5568985299552306,0.6179977666574098,1.0,0,25.93090211132437
arid2,1,1,-1.081278692370705,-1.081278692370705,0.5568985299552306,0.621976519841994,1.0,0,25.911708253358924
cd28,1,1,-1.0813929522186947,-1.0813929522186947,0.5568985299552306,0.6239855666014015,1.0,0,25.892514395393473
tnfaip3,1,1,-1.082886326164882,-1.082886326164882,0.11540734442603207,3.20938994910909,1.0,0,25.873320537428025
pck2,1,1,-1.0831235508947183,-1.0831235508947183,0.6455400220256764,0.2483961098645382,1.0,0,25.854126679462574
ngfr,1,1,-1.084330355798937,-1.084330355798937,0.5568985299552306,0.6252428890370273,1.0,0,25.834932821497127
kbtbd2,1,1,-1.084330355798937,-1.084330355798937,0.5568985299552306,0.6252428890370273,1.0,0,25.815738963531665
abtb2,1,1,-1.0845975852131937,-1.0845975852131937,0.9390241936194845,-0.6078577556840438,1.0,0,25.796545105566217
eml4,1,1,-1.084612985317402,-1.084612985317402,0.9459021775672874,-0.7182894517478629,0.0,0,25.777351247600766
tnfsf12,1,1,-1.0858490779988461,-1.0858490779988461,0.0037310010784114183,8.497512126837114,1.0,1,25.758157389635315
fastkd2,1,1,-1.0873971142349648,-1.0873971142349648,0.5568985299552306,0.6285507464112204,1.0,0,25.738963531669867
stab1,1,1,-1.087510998142493,-1.087510998142493,0.5568985299552306,0.630533604687192,1.0,0,25.71976967370442
tuba8,1,1,-1.087625069975299,-1.087625069975299,0.5568985299552306,0.6325294995958046,1.0,0,25.70057581573897
klf12,1,1,-1.0877393298232885,-1.0877393298232885,0.5568985299552306,0.6345385463552121,1.0,0,25.681381957773507
ldhal6a,1,1,-1.0877393298232885,-1.0877393298232885,0.5568985299552306,0.6345385463552121,1.0,0,25.66218809980806
rit2,1,1,-1.0879186844925037,-1.0879186844925037,0.9459021775672874,-0.7162804049884554,0.0,0,25.642994241842608
lgals3,1,1,-1.087945288072674,-1.087945288072674,0.6455400220256764,0.2856353275956254,1.0,0,25.62380038387716
ifna7,1,1,-1.0881982511454842,-1.0881982511454842,0.5568985299552306,0.6427086063956371,1.0,0,25.60460652591171
srd5a1,1,1,-1.0884598904367775,-1.0884598904367775,0.9390241936194845,-0.6032318171864536,1.0,0,25.58541266794626
nek11,1,1,-1.090592786259267,-1.090592786259267,0.5568985299552306,0.6338701519746758,1.0,0,25.5662188099808
crybb1,1,1,-1.0906115457272092,-1.0906115457272092,0.3361598582797806,1.5058388732083754,1.0,0,25.547024952015352
slc41a1,1,1,-1.0907066701667958,-1.0907066701667958,0.5568985299552306,0.6358530102506474,1.0,0,25.5278310940499
dnmt3l,1,1,-1.090935001847591,-1.090935001847591,0.5568985299552306,0.6398579519186675,1.0,0,25.508637236084454
vegfa,1,1,-1.0910541454437026,-1.0910541454437026,0.9390241936194845,-0.6055519109305418,1.0,0,25.489443378119002
hnrnpm,1,1,-1.0924765889819954,-1.0924765889819954,0.3361598582797806,1.524361740565076,1.0,0,25.470249520153555
cdc42se2,1,1,-1.0933643836603288,-1.0933643836603288,1.0,-1.086635813704102,0.0,0,25.451055662188104
p4hb,1,1,-1.0942530896675104,-1.0942530896675104,0.6455400220256764,0.25889242198940077,1.0,0,25.431861804222645
xrcc6,1,1,-1.098389954041294,-1.098389954041294,0.11309143920098749,3.2713708631169167,1.0,0,25.412667946257194
esd,1,1,-1.1001575334608145,-1.1001575334608145,0.5568985299552306,0.6480330009012786,1.0,0,25.393474088291747
ghrl,1,1,-1.1026028115758695,-1.1026028115758695,0.2799030485294036,1.804012963752152,1.0,0,25.374280230326296
gins2,1,1,-1.1043264854005284,-1.1043264854005284,0.42801987656124285,1.0235715021233986,1.0,0,25.355086372360848
cdc42bpg,1,1,-1.104965575399096,-1.104965575399096,0.33814625623370465,1.448767591393674,1.0,0,25.335892514395397
fer,1,1,-1.105329406059558,-1.105329406059558,0.42801987656124285,1.0235715021233986,1.0,0,25.31669865642995
gpr143,1,1,-1.105329406059558,-1.105329406059558,0.42801987656124285,1.0235715021233986,1.0,0,25.297504798464487
adora3,1,1,-1.1063389354146722,-1.1063389354146722,0.42801987656124285,1.0235715021233986,1.0,0,25.27831094049904
reg1a,1,1,-1.1064646398692055,-1.1064646398692055,0.01600631213851856,6.420180347448513,1.0,1,25.25911708253359
odc1,1,1,-1.1070289469625951,-1.1070289469625951,0.5568985299552306,0.6648848338303394,1.0,0,25.239923224568138
islr2,1,1,-1.1098737599488235,-1.1098737599488235,0.33814625623370465,1.4316352397898677,1.0,0,25.22072936660269
blk,1,1,-1.1106227796630819,-1.1106227796630819,0.9459021775672874,-0.7101731800096381,0.0,0,25.201535508637242
fastkd3,1,1,-1.1128118162917338,-1.1128118162917338,0.2799030485294036,1.8080978734843316,1.0,0,25.18234165067178
ovol1,1,1,-1.1137361636302483,-1.1137361636302483,0.5568985299552306,0.6779177634405831,1.0,0,25.16314779270633
pmpca,1,1,-1.1148012964829674,-1.1148012964829674,0.19077303159570186,2.2948474131603276,1.0,0,25.143953934740882
sec14l4,1,1,-1.1181707725466963,-1.1181707725466963,0.9459021775672874,-0.7202853466564754,0.0,0,25.12476007677543
tgm2,1,1,-1.1181873876329704,-1.1181873876329704,0.33814625623370465,1.448767591393674,1.0,0,25.105566218809983
kir3dl1,1,1,-1.1188523892379212,-1.1188523892379212,0.19015999369503936,2.31791444898202,1.0,0,25.086372360844532
bank1,1,1,-1.119074114207007,-1.119074114207007,0.3361598582797806,1.5483445456657576,1.0,0,25.067178502879084
clk3,1,1,-1.1192225079149272,-1.1192225079149272,0.34157050579213477,1.3803568270563134,1.0,0,25.047984644913623
klrd1,1,1,-1.1201472201646472,-1.1201472201646472,0.4221655248495149,1.0808862722937598,1.0,0,25.028790786948175
trim22,1,1,-1.120541125994952,-1.120541125994952,0.05016900965643042,4.5759449401178,1.0,0,25.009596928982724
dock8,1,1,-1.1208892758783564,-1.1208892758783564,0.18993311788308082,2.3295349054770504,1.0,0,24.990403071017276
csnk1e,1,1,-1.1211318053207324,-1.1211318053207324,0.10549095999862412,3.3598393183698376,1.0,0,24.971209213051825
kcnq4,1,1,-1.1212673318136108,-1.1212673318136108,0.15367927038777102,2.7738103837303885,1.0,0,24.952015355086377
spg7,1,1,-1.1219219598042545,-1.1219219598042545,0.9461659644670243,-0.7261952655040061,0.0,0,24.932821497120916
acvrl1,1,1,-1.1223771199462533,-1.1223771199462533,0.9459021775672874,-0.7182894517478629,0.0,0,24.913627639155468
sh3bp5,1,1,-1.1229338055154279,-1.1229338055154279,0.18919990815791296,2.3412139621908477,1.0,0,24.894433781190017
inpp4a,1,1,-1.1229338055154279,-1.1229338055154279,0.18919990815791296,2.3412139621908477,1.0,0,24.87523992322457
atp6v1a,1,1,-1.1268344161856172,-1.1268344161856172,0.9459021775672874,-0.7122223879299687,0.0,0,24.856046065259118
bcl7c,1,1,-1.127179454662236,-1.127179454662236,0.9459021775672874,-0.706033760198083,0.0,0,24.83685220729367
rpl37a,1,1,-1.1308555898412238,-1.1308555898412238,0.9459021775672874,-0.7142580897418175,0.0,0,24.81765834932822
cd151,1,1,-1.131305065761512,-1.131305065761512,0.03726596714943416,5.013231816988179,1.0,1,24.798464491362758
slc7a14,1,1,-1.1360366194362488,-1.1360366194362488,0.6455400220256764,0.25889242198940077,1.0,0,24.77927063339731
cat,1,1,-1.1388792051350594,-1.1388792051350594,0.5568985299552306,0.6365608616018499,1.0,0,24.760076775431862
sirt1,1,1,-1.1391117453195423,-1.1391117453195423,0.5568985299552306,0.6239855666014015,1.0,0,24.74088291746641
batf,1,1,-1.1401554473152742,-1.1401554473152742,0.5754780024749325,0.4863412026708746,1.0,0,24.72168905950096
ogfr,1,1,-1.1428368450223167,-1.1428368450223167,0.5754780024749325,0.4765184904580646,1.0,0,24.702495201535513
fam13a,1,1,-1.144166660865006,-1.144166660865006,0.5754780024749325,0.47164913987359014,1.0,0,24.68330134357005
map3k4,1,1,-1.1454893002818605,-1.1454893002818605,0.5756267026658688,0.46680748158844115,1.0,0,24.664107485604603
frk,1,1,-1.14680482156674,-1.14680482156674,0.5768385799138833,0.461993285590311,1.0,0,24.644913627639152
cacna1g,1,1,-1.1474788784550756,-1.1474788784550756,0.5754780024749325,0.47872798711182046,1.0,0,24.625719769673704
abl2,1,1,-1.1483023671943782,-1.1483023671943782,0.6455400220256764,0.2748508799972024,1.0,0,24.606525911708253
lgr4,1,1,-1.1484862088090355,-1.1484862088090355,0.6455400220256764,0.26950254320302086,1.0,0,24.587332053742806
mlnr,1,1,-1.1486699045424764,-1.1486699045424764,0.6455400220256764,0.26418313763956547,1.0,0,24.568138195777355
pycard,1,1,-1.1489919517388385,-1.1489919517388385,0.34157050579213477,1.3485245445816758,1.0,0,24.548944337811896
pou2af1,1,1,-1.149036857932822,-1.149036857932822,0.6455400220256764,0.2536301578857548,1.0,0,24.529750479846445
fech,1,1,-1.1508058497348967,-1.1508058497348967,0.5754780024749325,0.4858481700912608,1.0,0,24.510556621880998
ndufa8,1,1,-1.1508058497348967,-1.1508058497348967,0.5754780024749325,0.4858481700912608,1.0,0,24.491362763915546
cdk14,1,1,-1.151959643567614,-1.151959643567614,0.34157050579213477,1.3488892420184182,1.0,0,24.4721689059501
tcn2,1,1,-1.1521429010086872,-1.1521429010086872,0.34157050579213477,1.3537585926028928,1.0,0,24.452975047984648
alox5ap,1,1,-1.1521429010086872,-1.1521429010086872,0.34157050579213477,1.3537585926028928,1.0,0,24.4337811900192
porcn,1,1,-1.1521429010086872,-1.1521429010086872,0.34157050579213477,1.3537585926028928,1.0,0,24.41458733205374
pla2g6,1,1,-1.1521429010086874,-1.1521429010086874,0.5754780024749325,0.4809508943850336,1.0,0,24.39539347408829
gspt2,1,1,-1.152891851520684,-1.152891851520684,0.17754471408767133,2.533084315758498,1.0,0,24.37619961612284
ccna1,1,1,-1.1534727168513765,-1.1534727168513765,0.5754780024749325,0.4760815438005593,1.0,0,24.357005758157392
pip5k1b,1,1,-1.1541476934828763,-1.1541476934828763,0.5754780024749325,0.4930100398875893,1.0,0,24.33781190019194
pitpnm2,1,1,-1.1547953562682312,-1.1547953562682312,0.5754780024749325,0.4712398855154101,1.0,0,24.318618042226493
actr2,1,1,-1.1554920399161284,-1.1554920399161284,0.5754780024749325,0.4880846033810063,1.0,0,24.29942418426103
il9,1,1,-1.1639911766062048,-1.1639911766062048,0.15367927038777102,2.7947702715758354,1.0,0,24.28023032629558
cdk20,1,1,-1.1655056062550924,-1.1655056062550924,0.5754780024749325,0.47091219892753905,1.0,0,24.261036468330133
pi4ka,1,1,-1.1662686995245077,-1.1662686995245077,0.5754780024749325,0.48770124100123335,1.0,0,24.241842610364685
slc9a1,1,1,-1.168121881807044,-1.168121881807044,0.34157050579213477,1.3803568270563134,1.0,0,24.222648752399234
gpbar1,1,1,-1.1686717650443517,-1.1686717650443517,0.7307639933832748,0.003781612143412319,1.0,0,24.203454894433783
mst1r,1,1,-1.1701799050109705,-1.1701799050109705,0.33814625623370465,1.4316352397898677,1.0,0,24.184261036468335
sh2b3,1,1,-1.1701799050109705,-1.1701799050109705,0.33814625623370465,1.4316352397898677,1.0,0,24.165067178502873
cdk18,1,1,-1.1701799050109705,-1.1701799050109705,0.33814625623370465,1.4316352397898677,1.0,0,24.145873320537426
milr1,1,1,-1.1721292599676918,-1.1721292599676918,0.03863509721266216,4.954470408873871,1.0,1,24.126679462571975
kif19,1,1,-1.1729869202809513,-1.1729869202809513,0.07505153254688048,3.9937626741809966,1.0,0,24.107485604606527
mybpc3,1,1,-1.1734259374355769,-1.1734259374355769,0.33814625623370465,1.44017993037043,1.0,0,24.088291746641076
slc25a37,1,1,-1.1766868281428966,-1.1766868281428966,0.33814625623370465,1.448767591393674,1.0,0,24.06909788867563
adgrf5,1,1,-1.1766868281428966,-1.1766868281428966,0.33814625623370465,1.448767591393674,1.0,0,24.049904030710167
prune1,1,1,-1.1799626996915975,-1.1799626996915975,0.33814625623370465,1.4573985780014476,1.0,0,24.03071017274472
dkk2,1,1,-1.1799626996915975,-1.1799626996915975,0.33814625623370465,1.4573985780014476,1.0,0,24.011516314779268
acvr1,1,1,-1.1808455624863186,-1.1808455624863186,0.7307639933832748,0.008623270428561317,1.0,0,23.99232245681382
pxk,1,1,-1.1812122235737956,-1.1812122235737956,0.7307639933832748,0.018389896719262847,1.0,0,23.97312859884837
ddr1,1,1,-1.1832125604167056,-1.1832125604167056,0.15367927038777102,2.7760468170201342,1.0,0,23.95393474088292
nfatc3,1,1,-1.1832514159335206,-1.1832514159335206,0.5754780024749325,0.4848655149169724,1.0,0,23.93474088291747
stk4,1,1,-1.1852616792470696,-1.1852616792470696,0.7307639933832748,0.018389896719262847,1.0,0,23.915547024952012
dguok,1,1,-1.1885997197401887,-1.1885997197401887,0.7320744216702905,-0.0010325838547177919,1.0,0,23.89635316698656
gsn,1,1,-1.1972534006966808,-1.1972534006966808,0.34157050579213477,1.347962881375359,1.0,0,23.877159309021113
sigirr,1,1,-1.2026738691422643,-1.2026738691422643,0.5754780024749325,0.48543740379529265,1.0,0,23.857965451055662
gbp4,1,1,-1.205648941012929,-1.205648941012929,0.7307639933832748,0.01349262101303581,1.0,0,23.838771593090215
abcb1,1,1,-1.2107518890942224,-1.2107518890942224,0.5754780024749325,0.48141576616429166,1.0,0,23.819577735124764
amy1a,1,1,-1.2135348468011997,-1.2135348468011997,0.2817022746978352,1.7830197328678934,1.0,0,23.800383877159305
slamf7,1,1,-1.2159490821451548,-1.2159490821451548,0.9390241936194845,-0.6258061442960854,1.0,0,23.781190019193854
dcstamp,1,1,-1.2168479874035296,-1.2168479874035296,0.34157050579213477,1.3688435689193488,1.0,0,23.761996161228403
pde6g,1,1,-1.2168797688743336,-1.2168797688743336,0.5754780024749325,0.49350453521334864,1.0,0,23.742802303262955
ins,1,1,-1.2192411360540518,-1.2192411360540518,0.34333049637494234,1.3339993397139223,1.0,0,23.723608445297508
zg16,1,1,-1.2195276593841005,-1.2195276593841005,0.2808028355817648,1.7920757879899636,1.0,0,23.704414587332057
ndufc2,1,1,-1.219982819526099,-1.219982819526099,0.2799030485294036,1.7999816017461066,1.0,0,23.685220729366605
ppip5k1,1,1,-1.2231147801178999,-1.2231147801178999,0.2799030485294036,1.8065303974180567,1.0,0,23.666026871401147
hey1,1,1,-1.2232288519507055,-1.2232288519507055,0.2799030485294036,1.808526292326669,1.0,0,23.646833013435696
dclk3,1,1,-1.223917234373653,-1.223917234373653,0.2799030485294036,1.8207819838764492,1.0,0,23.62763915547025
gpr157,1,1,-1.224230627260758,-1.224230627260758,0.34157050579213477,1.3541515061220641,1.0,0,23.608445297504797
hla-dob,1,1,-1.2261087494108105,-1.2261087494108105,1.0,-1.086635813704102,0.0,0,23.58925143953935
clec11a,1,1,-1.228209950432256,-1.228209950432256,0.9390241936194845,-0.6124271937159044,1.0,0,23.5700575815739
prrx1,1,1,-1.2291849572972722,-1.2291849572972722,0.34157050579213477,1.3594422217722286,1.0,0,23.55086372360845
aurkc,1,1,-1.2313830593097066,-1.2313830593097066,1.0,-1.086635813704102,0.0,0,23.53166986564299
mpig6b,1,1,-1.2340369440925163,-1.2340369440925163,0.34157050579213477,1.3497863674889499,1.0,0,23.51247600767754
bmpr1a,1,1,-1.234254075543777,-1.234254075543777,0.34157050579213477,1.379876590420567,1.0,0,23.49328214971209
papd7,1,1,-1.2348775966170047,-1.2348775966170047,0.33770915083978453,1.4807902023406252,1.0,0,23.474088291746643
nupr1,1,1,-1.2363095642861675,-1.2363095642861675,0.18915440556449553,2.4015907429548773,1.0,0,23.45489443378119
dyrk1a,1,1,-1.236714557332991,-1.236714557332991,1.0,-1.086635813704102,0.0,0,23.435700575815744
dock4,1,1,-1.2385684930709995,-1.2385684930709995,0.02161596926552986,5.894070578618545,1.0,1,23.416506717850282
dph5,1,1,-1.2390442066817298,-1.2390442066817298,0.18915440556449553,2.3905503876905154,1.0,0,23.397312859884835
bche,1,1,-1.240831323492612,-1.240831323492612,0.3361598582797806,1.4955162849056558,1.0,0,23.378119001919384
il33,1,1,-1.2414368947037338,-1.2414368947037338,0.3361598582797806,1.5013249598819214,1.0,0,23.358925143953936
aire,1,1,-1.2423603073810794,-1.2423603073810794,1.0,-1.086635813704102,0.0,0,23.339731285988485
hsd17b6,1,1,-1.2440221294379177,-1.2440221294379177,0.3361598582797806,1.5153336759386842,1.0,0,23.320537428023037
lamb2,1,1,-1.2447824109824706,-1.2447824109824706,0.18915440556449553,2.377041529943145,1.0,0,23.301343570057586
stk39,1,1,-1.2456736575047835,-1.2456736575047835,0.18915440556449553,2.409362096267991,1.0,0,23.282149712092128
celf4,1,1,-1.2486327805749924,-1.2486327805749924,0.3361598582797806,1.5378029417217325,1.0,0,23.262955854126677
hsd3b2,1,1,-1.249011977355564,-1.249011977355564,1.0,-1.086635813704102,0.0,0,23.243761996161226
tmf1,1,1,-1.2525329552568247,-1.2525329552568247,0.6464244153870824,0.23801173444541135,1.0,0,23.224568138195778
runx1,1,1,-1.252961338261692,-1.252961338261692,0.3361598582797806,1.525469901422096,1.0,0,23.20537428023033
trim54,1,1,-1.253635057693214,-1.253635057693214,0.33814625623370465,1.4316352397898677,1.0,0,23.18618042226488
cd209,1,1,-1.253664065559898,-1.253664065559898,0.18919990815791296,2.3412139621908477,1.0,0,23.166986564299417
def8,1,1,-1.2593062398475108,-1.2593062398475108,0.7320744216702905,-0.0010325838547177919,1.0,0,23.14779270633397
impa1,1,1,-1.2621017463775512,-1.2621017463775512,0.6455400220256764,0.2483961098645382,1.0,0,23.12859884836852
clcn7,1,1,-1.2623368897973406,-1.2623368897973406,0.6458404569429567,0.24319004531734983,1.0,0,23.10940499040307
hrk,1,1,-1.2626488193460033,-1.2626488193460033,0.6464244153870824,0.23801173444541135,1.0,0,23.09021113243762
rnf43,1,1,-1.2630388695538899,-1.2630388695538899,0.6455400220256764,0.2536301578857548,1.0,0,23.071017274472172
apobec3a,1,1,-1.2648242795679114,-1.2648242795679114,0.7307639933832748,0.01349262101303581,1.0,0,23.05182341650672
pkn1,1,1,-1.2648787606125023,-1.2648787606125023,0.8077100203612863,-0.2452040907900664,1.0,0,23.032629558541263
taok2,1,1,-1.265377877917345,-1.265377877917345,0.18915440556449553,2.3986943539103542,1.0,0,23.013435700575812
ubb,1,1,-1.2654103448472285,-1.2654103448472285,0.7307639933832748,0.008623270428561317,1.0,0,22.994241842610364
adam28,1,1,-1.2658561566325797,-1.2658561566325797,0.426094465801719,1.0478754025666863,1.0,0,22.975047984644913
trappc3l,1,1,-1.2659222272484267,-1.2659222272484267,0.8077100203612863,-0.24728067554001393,1.0,0,22.955854126679466
sema7a,1,1,-1.2663696881392361,-1.2663696881392361,0.6455400220256764,0.2536301578857548,1.0,0,22.936660268714014
erbin,1,1,-1.2671958446380267,-1.2671958446380267,0.41740788836125636,1.097657857605807,1.0,0,22.917466410748567
eif5,1,1,-1.2671958446380267,-1.2671958446380267,0.41740788836125636,1.097657857605807,1.0,0,22.898272552783105
asic3,1,1,-1.2673081771417958,-1.2673081771417958,0.6455400220256764,0.25889242198940077,1.0,0,22.879078694817657
tesk1,1,1,-1.2678571531817535,-1.2678571531817535,0.7307639933832748,0.008623270428561317,1.0,0,22.859884836852206
hk2,1,1,-1.2684184309084379,-1.2684184309084379,0.6455400220256764,0.25889242198940077,1.0,0,22.84069097888676
tgfb3,1,1,-1.2687010604269031,-1.2687010604269031,0.9459021775672874,-0.7182894517478629,0.0,0,22.821497120921308
sh3bp4,1,1,-1.2689068368901397,-1.2689068368901397,0.6455400220256764,0.2483961098645382,1.0,0,22.80230326295586
traf6,1,1,-1.2695354234002738,-1.2695354234002738,0.6455400220256764,0.25889242198940077,1.0,0,22.783109404990398
cplx1,1,1,-1.2700205134887437,-1.2700205134887437,0.9459021775672874,-0.7162804049884554,0.0,0,22.76391554702495
cd300a,1,1,-1.270246051277931,-1.270246051277931,0.15367927038777102,2.854921909827691,1.0,0,22.7447216890595
trpm5,1,1,-1.272580919182786,-1.272580919182786,0.6455400220256764,0.26950254320302086,1.0,0,22.72552783109405
fli1,1,1,-1.27342037737101,-1.27342037737101,0.7307639933832748,0.023315333225845815,1.0,0,22.7063339731286
shc4,1,1,-1.273513898450013,-1.273513898450013,0.18915440556449553,2.3725229507161996,1.0,0,22.687140115163153
grb10,1,1,-1.273631638733173,-1.273631638733173,0.8077100203612863,-0.2512322202967887,1.0,0,22.667946257197702
mgst1,1,1,-1.2736844915096541,-1.2736844915096541,0.6455400220256764,0.26950254320302086,1.0,0,22.64875239923224
tmigd2,1,1,-1.2762210388619453,-1.2762210388619453,0.8077100203612863,-0.24493781391085345,1.0,0,22.629558541266793
lsm6,1,1,-1.2766602854073579,-1.2766602854073579,0.8077100203612863,-0.2572594772114466,1.0,0,22.61036468330134
aph1b,1,1,-1.2768335964632094,-1.2768335964632094,0.15238844460419523,2.878857691362331,1.0,0,22.591170825335894
lipc,1,1,-1.2773400122336727,-1.2773400122336727,0.9459021775672874,-0.7142580897418175,0.0,0,22.571976967370443
dok2,1,1,-1.2777858995272198,-1.2777858995272198,0.7307639933832748,0.008623270428561317,1.0,0,22.552783109404995
smg7,1,1,-1.2783562088937133,-1.2783562088937133,0.7307639933832748,0.023315333225845815,1.0,0,22.533589251439533
or2l3,1,1,-1.2792898688259726,-1.2792898688259726,0.8077100203612863,-0.25104503888967056,1.0,0,22.514395393474086
tff2,1,1,-1.2796665102668958,-1.2796665102668958,0.9459021775672874,-0.7122223879299687,0.0,0,22.495201535508635
incenp,1,1,-1.280149735260958,-1.280149735260958,0.1517456958584345,2.8909119803249435,1.0,0,22.476007677543187
ndufc1,1,1,-1.280149735260958,-1.280149735260958,0.1517456958584345,2.8909119803249435,1.0,0,22.456813819577736
atp1a4,1,1,-1.2802463528065227,-1.2802463528065227,0.6455400220256764,0.2748508799972024,1.0,0,22.437619961612288
nrep,1,1,-1.2808850614155571,-1.2808850614155571,0.8077100203612863,-0.24271490663764023,1.0,0,22.418426103646837
shc1,1,1,-1.28137699741908,-1.28137699741908,0.6455400220256764,0.2748508799972024,1.0,0,22.39923224568138
mep1b,1,1,-1.282046018747149,-1.282046018747149,0.42623036622270005,1.0397314363468477,1.0,0,22.380038387715928
camk1g,1,1,-1.2823405457530928,-1.2823405457530928,0.9459021775672874,-0.7162804049884554,0.0,0,22.36084452975048
znf280b,1,1,-1.282715159580225,-1.282715159580225,0.18919990815791296,2.3412139621908477,1.0,0,22.34165067178503
arhgap25,1,1,-1.284385441706577,-1.284385441706577,0.9459021775672874,-0.7081103449480305,0.0,0,22.32245681381958
itm2a,1,1,-1.285590181042401,-1.285590181042401,0.6455400220256764,0.2856353275956254,1.0,0,22.30326295585413
sirt7,1,1,-1.2868273657615719,-1.2868273657615719,0.15054346506539987,2.9151957360298173,1.0,0,22.28406909788867
smox,1,1,-1.287615732970611,-1.287615732970611,0.177960022644865,2.5232616035456883,1.0,0,22.26487523992322
angptl4,1,1,-1.2891762687469357,-1.2891762687469357,0.9459021775672874,-0.7101731800096381,0.0,0,22.245681381957773
oprk1,1,1,-1.2896496109159301,-1.2896496109159301,0.8077100203612863,-0.24859474508611937,1.0,0,22.226487523992322
mylk2,1,1,-1.2912272988567117,-1.2912272988567117,1.0,-1.086635813704102,0.0,0,22.20729366602687
magi2,1,1,-1.2916489014340737,-1.2916489014340737,0.8077100203612863,-0.2525734982707034,1.0,0,22.188099808061423
ccnb1,1,1,-1.2923324234215259,-1.2923324234215259,0.8077100203612863,-0.24231330695956066,1.0,0,22.168905950095976
gsap,1,1,-1.2933486200815665,-1.2933486200815665,0.8077100203612863,-0.24433562220619837,1.0,0,22.149712092130514
rgs16,1,1,-1.2935663124279717,-1.2935663124279717,0.14792574721784407,2.939716306607602,1.0,0,22.130518234165063
phgdh,1,1,-1.2939098031476144,-1.2939098031476144,0.17747313058285114,2.5354390145030936,1.0,0,22.111324376199615
cpeb4,1,1,-1.2973473162089715,-1.2973473162089715,0.8077100203612863,-0.25229335761619176,1.0,0,22.092130518234164
slc26a10,1,1,-1.2973539512960075,-1.2973539512960075,0.17747313058285114,2.548896026110812,1.0,0,22.072936660268716
nfat5,1,1,-1.2978427306691112,-1.2978427306691112,0.08433007494086854,3.760389856163118,1.0,0,22.053742802303265
tkfc,1,1,-1.2978427306691112,-1.2978427306691112,0.08433007494086854,3.760389856163118,1.0,0,22.034548944337818
nfe2l2,1,1,-1.299305062731215,-1.299305062731215,1.0,-1.086635813704102,0.0,0,22.015355086372356
fibp,1,1,-1.3006298228447082,-1.3006298228447082,0.17747313058285114,2.5575270127185856,1.0,0,21.99616122840691
dab2,1,1,-1.3012544878616437,-1.3012544878616437,0.42571915990514486,1.0560625072613747,1.0,0,21.976967370441457
tpk1,1,1,-1.3018247732209463,-1.3018247732209463,0.6455400220256764,0.26418313763956547,1.0,0,21.95777351247601
tmco3,1,1,-1.302697055990873,-1.302697055990873,1.0,-1.086635813704102,0.0,0,21.93857965451056
prkcg,1,1,-1.3028334762348641,-1.3028334762348641,0.8077100203612863,-0.23979406699006553,1.0,0,21.91938579654511
parg,1,1,-1.3029409415648279,-1.3029409415648279,0.19077303159570186,2.2948474131603276,1.0,0,21.90019193857965
ldha,1,1,-1.303375840148033,-1.303375840148033,1.0,-1.086635813704102,0.0,0,21.8809980806142
aldh5a1,1,1,-1.3056302739636938,-1.3056302739636938,1.0,-1.086635813704102,0.0,0,21.86180422264875
rusc1,1,1,-1.3074681157147843,-1.3074681157147843,1.0,-1.086635813704102,0.0,0,21.842610364683303
