term,perturbagen,cell_line,time,dose,n_up,n_down,k_downNdisUP,k_upNdisDOWN,p_rev_up,p_rev_down,or_rev_up,or_rev_down,reversal_score,mimic_score,net_score,p_combined,directional,fdr,z_vs_null,emp_p,library
CPC003 PC3 24H-enalapril maleate-10.0,enalapril maleate,PC3,24H,10.0,6,19,0,0,1.0,1.0,0.0,0.0,-0.0,-0.0,0.0,1.0,False,1.0,-0.5657980364905775,1.0,chem
CPC003 PC3 24H-leoidin dimethyl ether-10.0,leoidin dimethyl ether,PC3,24H,10.0,25,16,0,0,1.0,1.0,0.0,0.0,-0.0,-0.0,0.0,1.0,False,1.0,-0.5657980364905775,1.0,chem
CPC003 PC3 24H-deguelin(-)-10.0,deguelin(-),PC3,24H,10.0,50,5,0,0,1.0,1.0,0.0,0.0,-0.0,-0.0,0.0,1.0,False,1.0,-0.5657980364905775,1.0,chem
CPC003 PC3 24H-flumethasone-10.0,flumethasone,PC3,24H,10.0,2,16,0,0,1.0,1.0,0.0,0.0,-0.0,-0.0,0.0,1.0,False,1.0,-0.5657980364905775,1.0,chem
CPC003 PC3 24H-bufalin-10.0,bufalin,PC3,24H,10.0,85,96,1,0,0.32239236928480147,1.0,2.6749473684210527,0.0,0.49161524607514395,-0.0,0.49161524607514395,0.6873359975439419,True,1.0,0.4379282058512537,0.26024658447184273,chem
CPC003 PC3 24H-gp 1a-10.0,gp 1a,PC3,24H,10.0,18,6,0,0,1.0,1.0,0.0,0.0,-0.0,1.1551358284942217,-1.1551358284942217,1.0,False,1.0,-0.5657980364905775,1.0,chem
CPC003 PC3 24H-cct 018159-10.0,cct 018159,PC3,24H,10.0,51,75,0,0,1.0,1.0,0.0,0.0,-0.0,0.7225445271947321,-0.7225445271947321,1.0,False,1.0,-0.5657980364905775,1.0,chem
CPC003 PC3 24H-cgp 7930-10.0,cgp 7930,PC3,24H,10.0,10,16,0,0,1.0,1.0,0.0,0.0,-0.0,-0.0,0.0,1.0,False,1.0,-0.5657980364905775,1.0,chem
CPC003 PC3 24H-pq 401-10.0,pq 401,PC3,24H,10.0,42,11,0,0,1.0,1.0,0.0,0.0,-0.0,-0.0,0.0,1.0,False,1.0,-0.5657980364905775,1.0,chem
CPC003 PC3 24H-nsc 95397-10.0,nsc 95397,PC3,24H,10.0,35,12,0,0,1.0,1.0,0.0,0.0,-0.0,-0.0,0.0,1.0,False,1.0,-0.5657980364905775,1.0,chem
CPC003 PC3 24H-phosphodiesterase v inhibitor ii-10.0,phosphodiesterase v inhibitor ii,PC3,24H,10.0,22,17,0,0,1.0,1.0,0.0,0.0,-0.0,-0.0,0.0,1.0,False,1.0,-0.5657980364905775,1.0,chem
CPC003 PC3 24H-cefixime-10.0,cefixime,PC3,24H,10.0,26,35,0,0,1.0,1.0,0.0,0.0,-0.0,1.0311267751067914,-1.0311267751067914,1.0,False,1.0,-0.5657980364905775,1.0,chem
CPC003 PC3 24H-c-1-10.0,c-1,PC3,24H,10.0,8,13,0,0,1.0,1.0,0.0,0.0,-0.0,-0.0,0.0,1.0,False,1.0,-0.5657980364905775,1.0,chem
CPC003 PC3 24H-ag 555-10.0,ag 555,PC3,24H,10.0,22,12,0,0,1.0,1.0,0.0,0.0,-0.0,-0.0,0.0,1.0,False,1.0,-0.5657980364905775,1.0,chem
CPC003 PC3 24H-ssr 69071-10.0,ssr 69071,PC3,24H,10.0,13,25,0,0,1.0,1.0,0.0,0.0,-0.0,-0.0,0.0,1.0,False,1.0,-0.5657980364905775,1.0,chem
CPC003 PC3 24H-telmisartan-10.0,telmisartan,PC3,24H,10.0,20,4,0,0,1.0,1.0,0.0,0.0,-0.0,-0.0,0.0,1.0,False,1.0,-0.5657980364905775,1.0,chem
CPC003 PC3 24H-gs39783-10.0,gs39783,PC3,24H,10.0,17,12,0,0,1.0,1.0,0.0,0.0,-0.0,-0.0,0.0,1.0,False,1.0,-0.5657980364905775,1.0,chem
CPC003 PC3 24H-enrofloxacin-10.0,enrofloxacin,PC3,24H,10.0,28,20,0,0,1.0,1.0,0.0,0.0,-0.0,-0.0,0.0,1.0,False,1.0,-0.5657980364905775,1.0,chem
CPC003 PC3 24H-sb 415286-10.0,sb 415286,PC3,24H,10.0,10,10,0,0,1.0,1.0,0.0,0.0,-0.0,-0.0,0.0,1.0,False,1.0,-0.5657980364905775,1.0,chem
CPC003 PC3 24H-nnc 55-0396 dihydrochloride-10.0,nnc 55-0396 dihydrochloride,PC3,24H,10.0,27,24,0,0,1.0,1.0,0.0,0.0,-0.0,-0.0,0.0,1.0,False,1.0,-0.5657980364905775,1.0,chem
CPC003 PC3 24H-vorinostat-10.0,vorinostat,PC3,24H,10.0,84,109,0,1,1.0,0.20973678162792958,0.0,4.51665485471297,0.6783254004489399,-0.0,0.6783254004489399,0.5373250709452475,True,1.0,0.8191325788906287,0.18993668777074307,chem
CPC003 PC3 24H-pyrimethamine-10.0,pyrimethamine,PC3,24H,10.0,35,29,0,0,1.0,1.0,0.0,0.0,-0.0,-0.0,0.0,1.0,False,1.0,-0.5657980364905775,1.0,chem
CPC003 PC3 24H-nonoxynol-9-10.0,nonoxynol-9,PC3,24H,10.0,62,18,0,0,1.0,1.0,0.0,0.0,-0.0,1.596792024066649,-1.596792024066649,1.0,False,1.0,-0.5657980364905775,1.0,chem
CPC003 PC3 24H-triamterene-10.0,triamterene,PC3,24H,10.0,40,22,0,0,1.0,1.0,0.0,0.0,-0.0,2.7872596785217967,-2.7872596785217967,1.0,False,1.0,-0.5657980364905775,1.0,chem
CPC003 PC3 24H-doxorubicin hydrochloride-10.0,doxorubicin hydrochloride,PC3,24H,10.0,123,113,1,1,0.3679056859586182,0.2922980720609521,2.262857142857143,3.0540019286403086,0.9684375492756384,2.872281428593763,-1.9038438793181243,0.3473384433332705,True,1.0,1.4114518353097574,0.09263578807064311,chem
CPC003 PC3 24H-mycophenolate mofetil-10.0,mycophenolate mofetil,PC3,24H,10.0,98,46,0,0,1.0,1.0,0.0,0.0,-0.0,-0.0,0.0,1.0,False,1.0,-0.5657980364905775,1.0,chem
CPC003 PC3 24H-pha 665752-10.0,pha 665752,PC3,24H,10.0,45,4,0,0,1.0,1.0,0.0,0.0,-0.0,-0.0,0.0,1.0,False,1.0,-0.5657980364905775,1.0,chem
CPC003 PC3 24H-hexamethylquercetagetin-10.0,hexamethylquercetagetin,PC3,24H,10.0,8,13,0,0,1.0,1.0,0.0,0.0,-0.0,-0.0,0.0,1.0,False,1.0,-0.5657980364905775,1.0,chem
CPC003 PC3 24H-thiothixene-10.0,thiothixene,PC3,24H,10.0,25,6,0,0,1.0,1.0,0.0,0.0,-0.0,-0.0,0.0,1.0,False,1.0,-0.5657980364905775,1.0,chem
CPC003 PC3 6H-hydroquinidine-10.0,hydroquinidine,PC3,6H,10.0,10,14,0,0,1.0,1.0,0.0,0.0,-0.0,1.4037382139098238,-1.4037382139098238,1.0,False,1.0,-0.5657980364905775,1.0,chem
CPC003 PC3 6H-trichostatin a-10.0,trichostatin a,PC3,6H,10.0,134,81,0,0,1.0,1.0,0.0,0.0,-0.0,-0.0,0.0,1.0,False,1.0,-0.5657980364905775,1.0,chem
CPC003 PC3 6H-geldanamycin-10.0,geldanamycin,PC3,6H,10.0,102,36,0,0,1.0,1.0,0.0,0.0,-0.0,0.4700509525702869,-0.4700509525702869,1.0,False,1.0,-0.5657980364905775,1.0,chem
CPC003 PC3 6H-suloctidil-10.0,suloctidil,PC3,6H,10.0,76,27,0,0,1.0,1.0,0.0,0.0,-0.0,-0.0,0.0,1.0,False,1.0,-0.5657980364905775,1.0,chem
CPC003 PC3 6H-homosalate-10.0,homosalate,PC3,6H,10.0,32,22,0,0,1.0,1.0,0.0,0.0,-0.0,-0.0,0.0,1.0,False,1.0,-0.5657980364905775,1.0,chem
CPC003 PC3 6H-ivermectin-10.0,ivermectin,PC3,6H,10.0,23,8,0,0,1.0,1.0,0.0,0.0,-0.0,1.0528344080754062,-1.0528344080754062,1.0,False,1.0,-0.5657980364905775,1.0,chem
CPC003 PC3 6H-cgk 733-10.0,cgk 733,PC3,6H,10.0,50,30,0,0,1.0,1.0,0.0,0.0,-0.0,0.7378238987619528,-0.7378238987619528,1.0,False,1.0,-0.5657980364905775,1.0,chem
CPC003 PC3 6H-vincristine sulfate-10.0,vincristine sulfate,PC3,6H,10.0,38,28,1,0,0.10677101752605844,1.0,9.512592592592593,0.0,0.9715466184374293,0.8471712455191108,0.12437537291831846,0.34562512538846096,True,1.0,1.4177995926908786,0.0923025658113962,chem
CPC003 PC3 6H-daunorubicin hydrochloride-10.0,daunorubicin hydrochloride,PC3,6H,10.0,66,162,2,0,0.137031187008022,1.0,3.275,0.0,0.863180580258985,-0.0,0.863180580258985,0.4093870755673241,True,1.0,1.1965496677410417,0.11996001332889036,chem
CPC003 PC3 6H-dactinomycin-10.0,dactinomycin,PC3,6H,10.0,70,137,0,0,1.0,1.0,0.0,0.0,-0.0,0.6079451464532162,-0.6079451464532162,1.0,False,1.0,-0.5657980364905775,1.0,chem
CPC003 PC3 6H-wortmannin-10.0,wortmannin,PC3,6H,10.0,154,60,0,0,1.0,1.0,0.0,0.0,-0.0,0.8110873396632657,-0.8110873396632657,1.0,False,1.0,-0.5657980364905775,1.0,chem
CPC003 PC3 6H-cl 82198 hydrochloride-10.0,cl 82198 hydrochloride,PC3,6H,10.0,22,15,0,0,1.0,1.0,0.0,0.0,-0.0,-0.0,0.0,1.0,False,1.0,-0.5657980364905775,1.0,chem
CPC003 PC3 6H-BRD-K03015355-10.0,brd-k03015355,PC3,6H,10.0,24,18,0,0,1.0,1.0,0.0,0.0,-0.0,-0.0,0.0,1.0,False,1.0,-0.5657980364905775,1.0,chem
"CPC003 PC3 6H-brl 37344, sodium salt-10.0","brl 37344, sodium salt",PC3,6H,10.0,26,24,0,0,1.0,1.0,0.0,0.0,-0.0,-0.0,0.0,1.0,False,1.0,-0.5657980364905775,1.0,chem
CPC003 PC3 6H-nnc 26-9100-10.0,nnc 26-9100,PC3,6H,10.0,35,34,0,0,1.0,1.0,0.0,0.0,-0.0,1.0431516089602864,-1.0431516089602864,1.0,False,1.0,-0.5657980364905775,1.0,chem
CPC003 PC3 6H-hoechst  33342 (cell permeable) (bisbenzimide)-10.0,hoechst  33342 (cell permeable) (bisbenzimide),PC3,6H,10.0,53,46,0,0,1.0,1.0,0.0,0.0,-0.0,0.7149673353265971,-0.7149673353265971,1.0,False,1.0,-0.5657980364905775,1.0,chem
CPC003 PC3 6H-lasalocid sodium salt-10.0,lasalocid sodium salt,PC3,6H,10.0,25,34,0,0,1.0,1.0,0.0,0.0,-0.0,-0.0,0.0,1.0,False,1.0,-0.5657980364905775,1.0,chem
CPC003 PC3 6H-BRD-K10705233-10.0,brd-k10705233,PC3,6H,10.0,32,12,0,0,1.0,1.0,0.0,0.0,-0.0,-0.0,0.0,1.0,False,1.0,-0.5657980364905775,1.0,chem
CPC003 PC3 6H-tyrphostin b44 (-)-10.0,tyrphostin b44 (-),PC3,6H,10.0,14,30,0,0,1.0,1.0,0.0,0.0,-0.0,-0.0,0.0,1.0,False,1.0,-0.5657980364905775,1.0,chem
CPC003 PC3 6H-phenformin hydrochloride-10.0,phenformin hydrochloride,PC3,6H,10.0,23,23,0,0,1.0,1.0,0.0,0.0,-0.0,-0.0,0.0,1.0,False,1.0,-0.5657980364905775,1.0,chem
CPC003 PC3 6H-nsc 3852-10.0,nsc 3852,PC3,6H,10.0,31,16,0,0,1.0,1.0,0.0,0.0,-0.0,-0.0,0.0,1.0,False,1.0,-0.5657980364905775,1.0,chem
CPC003 PC3 6H-penfluridol-10.0,penfluridol,PC3,6H,10.0,46,19,0,0,1.0,1.0,0.0,0.0,-0.0,-0.0,0.0,1.0,False,1.0,-0.5657980364905775,1.0,chem
CPC003 PC3 6H-cccp-10.0,cccp,PC3,6H,10.0,48,26,0,0,1.0,1.0,0.0,0.0,-0.0,1.1551358284942217,-1.1551358284942217,1.0,False,1.0,-0.5657980364905775,1.0,chem
"CPC003 PC3 6H-tyrphostin b44, (+) enantiomer-10.0","tyrphostin b44, (+) enantiomer",PC3,6H,10.0,31,18,0,0,1.0,1.0,0.0,0.0,-0.0,-0.0,0.0,1.0,False,1.0,-0.5657980364905775,1.0,chem
CPC003 PC3 6H-jtc 801-10.0,jtc 801,PC3,6H,10.0,170,69,0,1,1.0,0.38097828769729564,0.0,2.188304907761921,0.4190997744607264,1.0564168993133958,-0.6373171248526694,0.7486272473355619,True,1.0,0.2898740467984653,0.2865711429523492,chem
CPC003 PC3 6H-estradiol-10.0,estradiol,PC3,6H,10.0,22,20,0,0,1.0,1.0,0.0,0.0,-0.0,-0.0,0.0,1.0,False,1.0,-0.5657980364905775,1.0,chem
CPC003 PC3 6H-rg-14620-10.0,rg-14620,PC3,6H,10.0,22,13,0,0,1.0,1.0,0.0,0.0,-0.0,-0.0,0.0,1.0,False,1.0,-0.5657980364905775,1.0,chem
CPC003 PC3 6H-scriptaid-10.0,scriptaid,PC3,6H,10.0,118,63,0,1,1.0,0.2821882079010582,0.0,3.1870286576168927,0.5494611385281714,-0.0,0.5494611385281714,0.6392073745113322,True,1.0,0.5560316225583753,0.24025324891702765,chem
CPC003 PC3 6H-flavokawain b-10.0,flavokawain b,PC3,6H,10.0,33,14,0,0,1.0,1.0,0.0,0.0,-0.0,-0.0,0.0,1.0,False,1.0,-0.5657980364905775,1.0,chem
CPC003 PC3 6H-devazepide-10.0,devazepide,PC3,6H,10.0,29,38,0,0,1.0,1.0,0.0,0.0,-0.0,0.9971029338905002,-0.9971029338905002,1.0,False,1.0,-0.5657980364905775,1.0,chem
CPC003 PC3 6H-cgp 71683 hydrochloride-10.0,cgp 71683 hydrochloride,PC3,6H,10.0,51,20,0,0,1.0,1.0,0.0,0.0,-0.0,0.7300406268108973,-0.7300406268108973,1.0,False,1.0,-0.5657980364905775,1.0,chem
CPC003 PC3 6H-strophantine octahydrate-10.0,strophantine octahydrate,PC3,6H,10.0,126,67,2,1,0.029227927909602328,0.29829928128118294,8.183333333333334,2.9792941176470586,2.0595497655293293,0.39716813662104594,1.6623816289082833,0.050065118608214165,True,1.0,3.6391654254334154,0.009330223258913695,chem
CPC003 PC3 6H-puromycin dihydrochloride-10.0,puromycin dihydrochloride,PC3,6H,10.0,138,88,1,0,0.29989937221524765,1.0,2.924597701149425,0.0,0.5230244433559751,0.36700036726229496,0.15602407609368013,0.6610706713031071,True,1.0,0.5020560696906169,0.2502499166944352,chem
CPC003 PC3 6H-way 170523-10.0,way 170523,PC3,6H,10.0,24,16,0,0,1.0,1.0,0.0,0.0,-0.0,-0.0,0.0,1.0,False,1.0,-0.5657980364905775,1.0,chem
CPC003 PC3 6H-hinokitiol-10.0,hinokitiol,PC3,6H,10.0,78,24,0,0,1.0,1.0,0.0,0.0,-0.0,-0.0,0.0,1.0,False,1.0,-0.5657980364905775,1.0,chem
CPC003 PC3 6H-BRD-K37865504-10.0,brd-k37865504,PC3,6H,10.0,33,26,0,0,1.0,1.0,0.0,0.0,-0.0,-0.0,0.0,1.0,False,1.0,-0.5657980364905775,1.0,chem
CPC003 PC3 6H-malonoben-10.0,malonoben,PC3,6H,10.0,82,17,1,0,0.06620224971861792,1.0,16.08,0.0,1.1791272518929243,-0.0,1.1791272518929243,0.2459440609379295,True,1.0,1.8416150273516945,0.0639786737754082,chem
CPC003 PC3 6H-sch 442416-10.0,sch 442416,PC3,6H,10.0,20,8,0,0,1.0,1.0,0.0,0.0,-0.0,-0.0,0.0,1.0,False,1.0,-0.5657980364905775,1.0,chem
CPC003 PC3 6H-nizatidine-10.0,nizatidine,PC3,6H,10.0,40,26,0,0,1.0,1.0,0.0,0.0,-0.0,-0.0,0.0,1.0,False,1.0,-0.5657980364905775,1.0,chem
CPC003 PC3 6H-podofilox-10.0,podofilox,PC3,6H,10.0,19,12,0,0,1.0,1.0,0.0,0.0,-0.0,-0.0,0.0,1.0,False,1.0,-0.5657980364905775,1.0,chem
CPC003 PC3 6H-prunetin-10.0,prunetin,PC3,6H,10.0,18,10,0,0,1.0,1.0,0.0,0.0,-0.0,-0.0,0.0,1.0,False,1.0,-0.5657980364905775,1.0,chem
CPC003 PC3 6H-quinidine gluconate-10.0,quinidine gluconate,PC3,6H,10.0,8,23,0,0,1.0,1.0,0.0,0.0,-0.0,-0.0,0.0,1.0,False,1.0,-0.5657980364905775,1.0,chem
CPC003 PC3 6H-flumethasone-10.0,flumethasone,PC3,6H,10.0,10,15,0,0,1.0,1.0,0.0,0.0,-0.0,1.3877808051210436,-1.3877808051210436,1.0,False,1.0,-0.5657980364905775,1.0,chem
CPC003 PC3 6H-bufalin-10.0,bufalin,PC3,6H,10.0,104,51,0,0,1.0,1.0,0.0,0.0,-0.0,0.8766267776019061,-0.8766267776019061,1.0,False,1.0,-0.5657980364905775,1.0,chem
CPC003 PC3 6H-gp 1a-10.0,gp 1a,PC3,6H,10.0,26,9,0,0,1.0,1.0,0.0,0.0,-0.0,-0.0,0.0,1.0,False,1.0,-0.5657980364905775,1.0,chem
CPC003 PC3 6H-nsc 95397-10.0,nsc 95397,PC3,6H,10.0,40,12,1,0,0.04718160969317025,1.0,23.407272727272726,0.0,1.3262272463894653,-0.0,1.3262272463894653,0.19126250160175143,True,1.0,2.141947708047177,0.05031656114628457,chem
CPC003 PC3 6H-cefixime-10.0,cefixime,PC3,6H,10.0,43,41,0,1,1.0,0.1131791192962548,0.0,8.983193277310924,0.946233689851697,-0.0,0.946233689851697,0.3597719270071249,True,1.0,1.3661184235349881,0.09763412195934688,chem
CPC003 PC3 6H-fluvoxamine maleate-10.0,fluvoxamine maleate,PC3,6H,10.0,23,29,0,0,1.0,1.0,0.0,0.0,-0.0,-0.0,0.0,1.0,False,1.0,-0.5657980364905775,1.0,chem
CPC003 PC3 6H-ssr 69071-10.0,ssr 69071,PC3,6H,10.0,67,33,0,0,1.0,1.0,0.0,0.0,-0.0,0.6245429220468399,-0.6245429220468399,1.0,False,1.0,-0.5657980364905775,1.0,chem
"CPC003 PC3 6H-ici-199,441 hydrochloride-10.0","ici-199,441 hydrochloride",PC3,6H,10.0,33,13,0,0,1.0,1.0,0.0,0.0,-0.0,0.9043215844992204,-0.9043215844992204,1.0,False,1.0,-0.5657980364905775,1.0,chem
CPC003 PC3 6H-nnc 55-0396 dihydrochloride-10.0,nnc 55-0396 dihydrochloride,PC3,6H,10.0,42,18,0,0,1.0,1.0,0.0,0.0,-0.0,2.1172955775635867,-2.1172955775635867,1.0,False,1.0,-0.5657980364905775,1.0,chem
CPC003 PC3 6H-vorinostat-10.0,vorinostat,PC3,6H,10.0,148,81,0,0,1.0,1.0,0.0,0.0,-0.0,-0.0,0.0,1.0,False,1.0,-0.5657980364905775,1.0,chem
CPC003 PC3 6H-doxorubicin hydrochloride-10.0,doxorubicin hydrochloride,PC3,6H,10.0,35,59,0,0,1.0,1.0,0.0,0.0,-0.0,-0.0,0.0,1.0,False,1.0,-0.5657980364905775,1.0,chem
CPC003 VCAP 24H-sulpiride-10.0,sulpiride,VCAP,24H,10.0,146,66,1,0,0.23428022674110408,1.0,3.928,0.0,0.6302643643249608,-0.0,0.6302643643249608,0.5742764374546072,True,1.0,0.7210068116836391,0.21059646784405198,chem
CPC003 VCAP 24H-bucladesine-10.0,bucladesine,VCAP,24H,10.0,131,70,1,0,0.24663508299031428,1.0,3.6979710144927536,0.0,0.6079451464532162,0.38416774042990404,0.22377740602331214,0.5918860771819702,True,1.0,0.6754378736466958,0.21992669110296567,chem
CPC003 VCAP 24H-geldanamycin-10.0,geldanamycin,VCAP,24H,10.0,115,127,1,1,0.40316610512282164,0.27605697904530124,2.006984126984127,3.2724458204334366,0.9535172558313412,1.3224191956995353,-0.3689019398681941,0.35565505777305884,True,1.0,1.3809892119614309,0.09630123292235922,chem
CPC003 VCAP 24H-securinine-10.0,securinine,VCAP,24H,10.0,58,77,1,1,0.2677962916415009,0.14972984990012858,3.353684210526316,6.603715170278638,1.396887052036976,1.3921153783877962,0.004771673649179853,0.16906746341775103,True,1.0,2.286213171279656,0.044318560479840056,chem
CPC003 VCAP 24H-suloctidil-10.0,suloctidil,VCAP,24H,10.0,86,53,1,0,0.19276698939407128,1.0,4.92,0.0,0.7149673353265971,-0.0,0.7149673353265971,0.5101141040569566,True,1.0,0.8939440740598883,0.1732755748083972,chem
CPC003 VCAP 24H-remacemide hydrochloride-10.0,remacemide hydrochloride,VCAP,24H,10.0,122,55,0,1,1.0,0.2902869203869858,0.0,3.079727758872144,0.5371725319662184,-0.0,0.5371725319662184,0.6493385927397808,True,1.0,0.5309420896634559,0.24425191602799068,chem
CPC003 VCAP 24H-biperiden hydrochloride-10.0,biperiden hydrochloride,VCAP,24H,10.0,157,81,0,0,1.0,1.0,0.0,0.0,-0.0,0.3256282905325813,-0.3256282905325813,1.0,False,1.0,-0.5657980364905775,1.0,chem
CPC003 VCAP 24H-cyclopenthiazide-10.0,cyclopenthiazide,VCAP,24H,10.0,81,71,3,1,0.002742758765913765,0.20302281257608581,12.237851662404092,4.688235294117647,3.254267548275295,1.2975359063945286,1.9567316418807663,0.004729391121871064,True,1.0,6.078409530062501,0.0006664445184938354,chem
CPC003 VCAP 24H-ivermectin-10.0,ivermectin,VCAP,24H,10.0,104,48,2,0,0.015621249384237184,1.0,11.597826086956522,0.0,1.8062842342883687,0.46320220766619413,1.3430820266221746,0.08059194935486293,True,1.0,3.1220755629511183,0.016994335221592802,chem
CPC003 VCAP 24H-testosterone propionate-10.0,testosterone propionate,VCAP,24H,10.0,75,168,2,0,0.1453058984883553,1.0,3.1536144578313254,0.0,0.8377167557711481,0.4231648313344321,0.414551924436716,0.42558849692853906,True,1.0,1.1445604158354532,0.1279573475508164,chem
CPC003 VCAP 24H-vinblastine sulfate-10.0,vinblastine sulfate,VCAP,24H,10.0,92,36,0,0,1.0,1.0,0.0,0.0,-0.0,-0.0,0.0,1.0,False,1.0,-0.5657980364905775,1.0,chem
CPC003 VCAP 24H-ritodrine hydrochloride-10.0,ritodrine hydrochloride,VCAP,24H,10.0,138,103,0,0,1.0,1.0,0.0,0.0,-0.0,0.6002675799955542,-0.6002675799955542,1.0,False,1.0,-0.5657980364905775,1.0,chem
CPC003 VCAP 24H-wortmannin-10.0,wortmannin,VCAP,24H,10.0,152,108,1,2,0.3548338625048991,0.0655490855673042,2.370467289719626,5.255,1.6334083037636273,0.9083117884817971,0.7250965152818303,0.1107376996739027,True,1.0,2.769116395142023,0.024991669443518827,chem
CPC003 VCAP 24H-metaxalone-10.0,metaxalone,VCAP,24H,10.0,126,57,0,1,1.0,0.29829928128118294,0.0,2.9792941176470586,0.5253477930207476,-0.0,0.5253477930207476,0.6591393923366471,True,1.0,0.506799630935485,0.24891702765744753,chem
"CPC003 VCAP 24H-androsta-1,4-dien-3,17-dione-10.0","androsta-1,4-dien-3,17-dione",VCAP,24H,10.0,94,143,2,0,0.11165141754653746,1.0,3.7275413711583925,0.0,0.9521357586764577,-0.0,0.9521357586764577,0.35643303827331546,True,1.0,1.378168622162503,0.09630123292235922,chem
CPC003 VCAP 24H-hexylcaine hydrochloride-10.0,hexylcaine hydrochloride,VCAP,24H,10.0,115,66,0,0,1.0,1.0,0.0,0.0,-0.0,-0.0,0.0,1.0,False,1.0,-0.5657980364905775,1.0,chem
CPC003 VCAP 24H-ketoprofen-10.0,ketoprofen,VCAP,24H,10.0,140,67,1,0,0.2373870797537027,1.0,3.8678787878787877,0.0,0.6245429220468399,-0.0,0.6245429220468399,0.5787647085824554,True,1.0,0.7093253965842462,0.2125958013995335,chem
CPC003 VCAP 24H-ppt-10.0,ppt,VCAP,24H,10.0,102,62,0,0,1.0,1.0,0.0,0.0,-0.0,0.4700509525702869,-0.4700509525702869,1.0,False,1.0,-0.5657980364905775,1.0,chem
CPC003 VCAP 24H-boldine-10.0,boldine,VCAP,24H,10.0,125,46,0,0,1.0,1.0,0.0,0.0,-0.0,-0.0,0.0,1.0,False,1.0,-0.5657980364905775,1.0,chem
CPC003 VCAP 24H-ethisterone-10.0,ethisterone,VCAP,24H,10.0,77,132,1,0,0.4152945748001319,1.0,1.9288549618320612,0.0,0.38164374225818243,2.267345526535207,-1.8857017842770247,0.7802418220496398,True,1.0,0.21340041674764393,0.29656781072975674,chem
CPC003 VCAP 24H-am580-10.0,am580,VCAP,24H,10.0,152,90,1,1,0.3055889997807604,0.34833392152437254,2.857977528089888,2.456174522789248,0.9728665139461441,0.3358462859876148,0.6370202279585293,0.3448998166162955,True,1.0,1.4204944109859232,0.09130289903365545,chem
CPC003 VCAP 24H-sericetin dimethyl ether-10.0,sericetin dimethyl ether,VCAP,24H,10.0,99,117,0,0,1.0,1.0,0.0,0.0,-0.0,1.0332452133367804,-1.0332452133367804,1.0,False,1.0,-0.5657980364905775,1.0,chem
CPC003 VCAP 24H-lasalocid sodium salt-10.0,lasalocid sodium salt,VCAP,24H,10.0,123,86,2,0,0.04612985505217835,1.0,6.313492063492063,0.0,1.3360179100164462,1.0745025383456799,0.26151537167076633,0.1880388939745342,True,1.0,2.161937214253093,0.048983672109296904,chem
CPC003 VCAP 24H-tiotidine-10.0,tiotidine,VCAP,24H,10.0,117,47,0,0,1.0,1.0,0.0,0.0,-0.0,0.42230211653195693,-0.42230211653195693,1.0,False,1.0,-0.5657980364905775,1.0,chem
CPC003 VCAP 24H-phenformin hydrochloride-10.0,phenformin hydrochloride,VCAP,24H,10.0,129,52,0,1,1.0,0.3042524056415525,0.0,2.9080882352941178,0.5167659792352142,0.38929061718825575,0.12747536204695842,0.666281625186304,True,1.0,0.48927822212605554,0.2535821392869044,chem
CPC003 VCAP 24H-glipizide-10.0,glipizide,VCAP,24H,10.0,151,77,1,2,0.2677962916415009,0.06479175683912781,3.353684210526316,5.291107382550336,1.7606756851840555,-0.0,1.7606756851840555,0.08769374665874757,True,1.0,3.0289570155166925,0.019660113295568143,chem
CPC003 VCAP 24H-nsc 3852-10.0,nsc 3852,VCAP,24H,10.0,207,81,0,3,1.0,0.018440850705187604,0.0,6.129411764705883,1.7342190481388553,0.6924551600214074,1.041763888117448,0.09207861468659942,True,1.0,2.9749407475136422,0.021326224591802733,chem
"CPC003 VCAP 24H-ly-163,502-10.0","ly-163,502",VCAP,24H,10.0,132,52,0,1,1.0,0.3101578079308697,0.0,2.840143691064212,0.5084172814066092,-0.0,0.5084172814066092,0.6732515060690254,True,1.0,0.4722327639820008,0.25558147284238586,chem
CPC003 VCAP 24H-penfluridol-10.0,penfluridol,VCAP,24H,10.0,198,71,1,0,0.24969371631983528,1.0,3.6445714285714286,0.0,0.6025923867714367,1.0000012779722696,-0.3974088912008329,0.5961488032452054,True,1.0,0.6645091943503459,0.22092635788070644,chem
CPC003 VCAP 24H-cccp-10.0,cccp,VCAP,24H,10.0,119,42,0,1,1.0,0.28422102921285514,0.0,3.159521435692921,0.5463437922311117,-0.0,0.5463437922311117,0.6417719569876486,True,1.0,0.5496669658277181,0.24191936021326224,chem
CPC003 VCAP 24H-diflorasone diacetate-10.0,diflorasone diacetate,VCAP,24H,10.0,136,63,0,1,1.0,0.3179580655546405,0.0,2.754248366013072,0.49763015391217813,0.37178853246535365,0.12584162144682448,0.6822857917697349,True,1.0,0.450208786833024,0.25891369543485504,chem
CPC003 VCAP 24H-gamma-linolenic acid (18:3 n-6)-10.0,gamma-linolenic acid (18:3 n-6),VCAP,24H,10.0,125,73,0,1,1.0,0.296304238959758,0.0,3.0037950664136623,0.5282621354127488,-0.0,0.5282621354127488,0.6567193870380168,True,1.0,0.5127498164949736,0.2465844718427191,chem
