perturbagen,n_signatures,n_cell_lines,median_net,max_net,min_fdr,median_z,frac_directional,n_sig_fdr05,rank_percentile
cuedc1,1,1,-0.5891408353093032,-0.5891408353093032,0.8671174995425561,-0.20249484242120375,1.0,0,29.28982725527831
gpr55,1,1,-0.5899615287674358,-0.5899615287674358,0.8671174995425561,-0.31569776614315415,1.0,0,29.270633397312864
bpifa3,1,1,-0.5899774555125095,-0.5899774555125095,0.6045674769817553,1.5858582377502466,1.0,0,29.251439539347412
mx2,1,1,-0.5910095821387545,-0.5910095821387545,0.8671174995425561,-0.1970312986812682,1.0,0,29.23224568138196
ndufa4,1,1,-0.5910314769432103,-0.5910314769432103,0.7723586828749348,0.4370197292283136,1.0,0,29.213051823416503
tma7,1,1,-0.5914327741676422,-0.5914327741676422,0.9785274637015098,-0.9421247029899501,0.0,0,29.193857965451052
fjx1,1,1,-0.5920124243339188,-0.5920124243339188,0.9530678766884607,-0.7777511516184125,0.0,0,29.174664107485604
rbp1,1,1,-0.592290908299433,-0.592290908299433,0.9880135591731966,-1.072052048498587,0.0,0,29.155470249520153
stam,1,1,-0.592610819114229,-0.592610819114229,0.9474613233260033,-0.6710773923070097,1.0,0,29.136276391554706
proz,1,1,-0.5929321610229799,-0.5929321610229799,0.9812779493843602,-0.9892892889300322,0.0,0,29.117082533589254
orc4,1,1,-0.5935689915507487,-0.5935689915507487,0.9474613233260033,-0.6665572595057787,1.0,0,29.097888675623796
